,직무중분류,직무소분류,채용공고명,채용기한,해시태그,채용공고상세_text,채용공고상세_img,채용공고상세_url,고용형태,경력,근무지역,학력,급여조건,우대사항,회사명,회사규모,회사분야,복리후생,출처
96,웹프로그래머,PHP,지역주도형 일자리 사업참여 대상자 선발,채용시,"웹프로그래머, 응용프로그래머, 네트워크·서버·보안, 게임(Game), 컨텐츠·사이트운영","[직무내용] Node.JS, MongoDB를 활용한 웹 서비스 개발 및 기획  [UI/UX엔지니어링 > UI 구현] UI 설계 검토하기,UI 구현 표준 검토하기,저작도구 활용하기,UI 제작하기  [응용SW엔지니어링 > 인터페이스 구현] 인터페이스 설계서 확인하기,인터페이스 기능 구현하기,인터페이스 구현 검증하기  [근무시간 및 형태] 주 5일 근무 (오전) 10시 00분 ~ (오후) 7시 00분 주소정근로시간 : 40시간   [급여조건] - 월급 2020000원 이상 - 상여금 : 0% (미 포함)   [장애인채용희망여부] 비희망   [병역특례] - 비희망",,,계약직,신입/경력(연차무관),경기 > 안산시 상록구,초대졸,"월급 2,020,000원",공학계열,리반(주),,,,https://job.incruit.com/jobdb_info/jobpost.asp?job=2306230005157
97,웹프로그래머,PHP,JSP 또는 JAVA 프로그래머 모집(재택근무),채용시,"응용프로그래머, 네트워크·서버·보안, 게임(Game), 웹프로그래머, 컨텐츠·사이트운영","[직무내용] -주업무: 연금업무 프로그램 유지보수 *이미 개발되어 있는 프로그램의 유지보수 업무임 (업무가 숙달되면 주업무외에도 ASP, 서버 등 다양한 업무를 할 수 있음) - 신입 또는 경력 - 사용언어: JSP 또는 JAVA  -근무장소: 재택근무 -근무시간: 1일 8시간 -채용형태: 정규직 ( 입사 3개월내에 평가를 실시하여 계속 근무 여부를 평가함)  [근무시간 및 형태] 주 5일 근무 (오전) 9시 00분~(오후) 6시 00분 주소정근로시간 : 40시간   [급여조건] - 월급 2100000원 이상 - 상여금 : 0% (미 포함) - 면접 후 결정 가능   [자격면허] - 정보처리기사 - 정보처리기능사   [장애인채용희망여부] 비희망   [병역특례] - 비희망  [기타 희망내용] - 전직원 재택근무 이므로 거주 지역에 제한을 두지 않음",,,정규직,신입/경력(연차무관),경기 > 고양시 일산동구,학력무관,"월급 2,100,000원","전공계열 : 공학계열, 자격증 : 정보처리기사, 정보처리기능사",(주)웹커뮤니티,,,,https://job.incruit.com/jobdb_info/jobpost.asp?job=2306230002042
98,웹프로그래머,PHP,[(주)프로키언] 프론트엔드 개발자 모집(React),~07.21 (금),"응용프로그래머, 네트워크·서버·보안, 게임(Game), 웹프로그래머, 컨텐츠·사이트운영","[직무내용] AI 수학 교육 서비스를 제공하는 글로벌 에듀테크 스타트업 프로키언에서 웹 프론트엔드 개발자(React)를 모집합니다.   [회사 소개]  - 글로벌 수학 교육격차를 해소하기 위해 설립된 프로키언은 수학 학습에 어려움을 겪고 있는 전 세계의 90% 이상의 학습자를 위한 서비스를 개발하고 있습니다. - 한국의 우수한 수학교육 과정을 바탕으로 UN 17개 지속가능발전목표(UN-SGDs) 중 4번째인 ’모두를 위한 양질의 교육’에 이바지하는 것을 목표로 하고 있습니다.  [최신 연혁] 2022.10.13 COMEUP 2022 전시 선발 (장소: DDP ? 구글포스타트업 부스) 2022.10.20 CJ오벤터스플러스 최우수 기업 선정 (1위 / 상금 천만원) 2022.11.01 중기부 TIPS 기술사업화 2차년도 시작(~23.10.31, 2억원) 2022.12.23 싱가포르 기업과 NDA 체결 / 수학교육 메타버스 공동구축 (Meraki Academy) 2023.02.27 City-Tech.Tokyo (장소: 도쿄국제포럼) 초청 전시 2023.03.27 AI수학 버추얼튜터 ‘솔미‘ 스마트시티 실증 선발 ? 인천스타트업파크 / 인천북부 수학교사연구회 2023.04.28 UN ? itu [AI for Good Innovation Factory 2023 ] 글로벌4개 기업 중 1곳으로 발표 2023.04.13 ~ 05.11 AWS EdTech Accelerator - AWS as one of the most innovative EdTechs in Asia Pacific 2023 cohort 선정, 참여 및 2위로 마무리  이외에 자세한 회사 info는 아래의 링크를 통해 확인하실 수 있습니다. (회사 성과, 성과보상제도, 업무 환경, 조직 문화 등)  https://www.notion.so/procyan/3c0c19c1824b4c3ca3e11e5546889b11?pvs=4   ---------------------------------------------------------------------------------------------------------------   [담당 업무] - 프로키언의 솔루션 및 서비스의 Front-End 개발 및 유지보수  [자격 요건] - React 기반 웹 개발이 가능하신 분 - 모바일 또는 반응형 웹 개발 경험이 있으신 분 - 팀 단위 협업, 다른 직군과 원활한 커뮤니케이션 *** 포트폴리오 첨부 해주세요 ***  [우대 사항] - 3년 이상 혹은 그에 준하는 React 개발자 우대 - AWS, GCP 등의 클라우드 서비스에 이해가 있으신 분 - CI / CD / Git 활용 가능하신 분  [주요 기술 스택] - React, Javascript, Typescript, - (Next.js, Recoil, redux) - HTML, SCSS  [근무 조건] - 근무형태 : 정규직 (3개월 인턴 후 정규직 전환) - 근무일시 : 주 5일(월~금) - 근무지역 : 경기도 안양시 동안구 시민대로327번길 11-41, 403호  [지원 방법] - 워크넷 접수  [전형 절차] 1. 서류전형 →?2. 실무진 면접 → 3. 최종 합격  [유의사항] - (주)프로키언은 채용절차 공정화에 관한 법률 제4조 3 을 준수하고 있습니다. - 입사지원 서류에 허위사실이 발견될 경우 채용이 취소될 수 있습니다.  [근무시간 및 형태] 주 5일 근무 (오전) 9시 00분~(오후) 6시 00분 주소정근로시간 : 40시간   [급여조건] - 연봉 30000000원 이상 - 상여금 : 0% (미 포함) - 면접 후 결정 가능   [장애인채용희망여부] 비희망   [병역특례] - 비희망",,,계약직,신입/경력(연차무관),경기 > 안양시 동안구,학력무관,연봉 3000만원 ~ 5000만원,공학계열,(주)프로키언,,,,https://job.incruit.com/jobdb_info/jobpost.asp?job=2306220005887
99,웹프로그래머,PHP,"웹/응용 프로그램 개발자 (정시 출퇴근, 야근/특근 없음)",~07.14 (금),"웹프로그래머, 응용프로그래머, 네트워크·서버·보안, 게임(Game), 컨텐츠·사이트운영","[직무내용] 담당업무  ㆍ에너지 관리 시스템 설계  ㆍ서버, 클라이언트 개발    개발환경  ㆍ개발 언어 : C#(.net framework), Java(Spring framework, Android), JavaScript(JQuery), HTML, CSS  ㆍ데이터베이스 : MS-SQL, PostgreSQL  ㆍ개발툴 Visual Studio, Eclipse, Android Studio, SSMS, pgAdmin    자격요건  ㆍ학력 / 성별 무관  ㆍ개발경력 2년 ~ 5년 (C# 및 Java 개발 경력 2년 이상)  ㆍSQL 쿼리 작성 능숙한 자  ㆍ웹 프로그래밍 경험자    우대사항  ㆍ에너지 관리 솔루션 유경험자  ㆍ데이터베이스 설계 유경험자  ㆍ크로스 플랫폼 유경험자  ㆍPM/PL 유경험자  ㆍ빅데이터 엔진 유경험자  ㆍAI 관련 개발 유경험자    근무환경  ㆍ근무시간 : 9시 30분 ~ 18시 30분  ㆍ자유로운 분위기(복장, 연차사용 등등)  ㆍ직원 워라벨 중시(특근, 야근 지양)  [근무시간 및 형태] 주 5일 근무 (오전) 9시 30분~(오후) 6시 30분 주소정근로시간 : 40시간   [급여조건] - 연봉 45000000원 이상 - 상여금 : 0% (미 포함) - 면접 후 결정 가능   [장애인채용희망여부] 비희망   [병역특례] - 비희망",,,정규직,경력2년이상,경기 > 부천시,학력무관,연봉 4500만원 ~ 0만원,공학계열,(주)바스코에너지,,,,https://job.incruit.com/jobdb_info/jobpost.asp?job=2306220005595
100,웹프로그래머,PHP,응용 소프트 웨어 개발 및 웹개발자 채용,~07.31 (월),"웹프로그래머, 응용프로그래머, 네트워크·서버·보안, 게임(Game), 컨텐츠·사이트운영","[직무내용] -반응형 웹 개발 및 수정 -PHP , java -응용소프트웨어 개발 -스마트팩토리 mes개발 및 수정  [근무시간 및 형태] 주 5일 근무 (오전) 9시 00분~(오후) 6시 00분 점심시간 1시간 주소정근로시간 : 40시간   [급여조건] - 연봉 25800000원 이상 - 상여금 : 0% (미 포함) - 면접 후 결정 가능   [자격면허] - 기타자격면허 : 정보처리기사   우대조건 : 운전면허증   [장애인채용희망여부] 비희망   [병역특례] - 비희망",,,정규직,신입,전남 > 목포시,대졸,연봉 2580만원 ~ 3000만원,공학계열,(주)워너비체인소프트,,,,https://job.incruit.com/jobdb_info/jobpost.asp?job=2306220005128
101,웹프로그래머,PHP,[헬스케어본부] IT개발 팀장 채용,채용시,"응용프로그래머, 네트워크·서버·보안, 게임(Game), 웹프로그래머, 컨텐츠·사이트운영","[직무내용] <자격요건> - 경력 : 5년 이상  <주요 담당 업무> - 사내 프로젝트 설계 및 진행 - IT 개발팀 인사 및 프로젝트 관리 - Linux 서버 및 NAS 서버 관리 - 시스템 설계 및 구축 - 국가 연구과제(헬스케어 부문) 신청 및 관리  <주요 개발 스펙> - 시스템 설계 및 구축 가능 - Spring framework & Boot 가능 - Restful API 가능 - PostgreSQL or MySQL 가능 - 논리 & 물리 ERD 설계 - Front-end 관련 개발 경험자((Vue, React 등) - Linux 가능 - 알고리즘 설계 및 개발 가능 - javascript es6 가능  <우대사항> - 직장에서 근거리 - 국가 연구과제를 한 이력이 있는 자 - 프로젝트 매니저로 관리 직무 경험자  * 이력서 지원 시 경력 기술서 必 (상세히 부탁 드립니다) * 포트폴리오 첨부 가능  [근무시간 및 형태] 주 5일 근무 (오전) 9시 00분~(오후) 6시 00분 주소정근로시간 : 40시간   [급여조건] - 연봉 50000000원 이상 - 상여금 : 0% (미 포함) - 면접 후 결정 가능   [장애인채용희망여부] 비희망   [병역특례] - 비희망",,,정규직,경력5년이상,서울 > 금천구,학력무관,연봉 5000만원 ~ 0만원,,비엘엔에이치(주),,,,https://job.incruit.com/jobdb_info/jobpost.asp?job=2306210004823
102,웹프로그래머,PHP,웹 프론트엔드 React개발자 채용,~07.14 (금),"웹프로그래머, 응용프로그래머, 네트워크·서버·보안, 게임(Game), 컨텐츠·사이트운영","[직무내용] 1. 필수 - React 개발 가능자 - HTML, CSS, JS 가능자  2. 우대사항 - SQL Database 가능자 - NodeJS 가능자  [근무시간 및 형태] 주 5일 근무 (오전) 9시 00분~(오후) 6시 00분 주소정근로시간 : 40시간   [급여조건] - 월급 2100000원 이상 - 상여금 : 10% (미 포함)   [장애인채용희망여부] 비희망   [병역특례] - 비희망",,,정규직,경력1년이상,광주 > 광산구,학력무관,"월급 2,100,000원",공학계열,(주)나로수,,,,https://job.incruit.com/jobdb_info/jobpost.asp?job=2306210005991
103,웹프로그래머,PHP,홈페이지 제작 신입사원 및 팀장님 모십니다,~07.07 (금),"웹프로그래머, 응용프로그래머, 네트워크·서버·보안, 게임(Game), 컨텐츠·사이트운영",[직무내용] 홈페이지 제작 디자인 관리 업무  [근무시간 및 형태] 주 5일 근무 (오전) 9시 00분~(오후) 6시 00분 주소정근로시간 : 40시간   [급여조건] - 월급 2200000원 이상 - 상여금 : 0% (미 포함) - 면접 후 결정 가능   [장애인채용희망여부] 비희망   [병역특례] - 비희망,,,정규직,신입/경력(연차무관),경기 > 수원시 영통구,학력무관,"월급 2,200,000원",,토탈OA마케팅,,,,https://job.incruit.com/jobdb_info/jobpost.asp?job=2306210003899
104,웹프로그래머,PHP,웹개발자 모집합니다,~07.07 (금),"응용프로그래머, 네트워크·서버·보안, 게임(Game), 웹프로그래머, 컨텐츠·사이트운영","[직무내용] 풀스택 웹 개발자 - 선박 이상 탐지 이미지 공유 및 관리 서비스 플랫폼의 개발 - 웹 개발 분야에서의 경력 및 경험 - 데이터베이스에 대한 이해 - Docker, AWS, Azure 등 클라우드 기반 개발 경험 - R&D 과제 보고서 정리 (R&D 과제 행정지원, 기타 행정업무(RCMS 관리경험자 우대))  [근무시간 및 형태] 주 5일 근무 (오전) 8시 30분~(오후) 5시 30분 주소정근로시간 : 40시간   [급여조건] - 연봉 40000000원 이상 - 상여금 : 100% (미 포함) - 면접 후 결정 가능   우대조건 : 차량소지자,운전면허증,장기복무 제대군인   [장애인채용희망여부] 비희망   [병역특례] - 비희망",,,정규직,경력3년이상,부산 > 남구,대졸,연봉 4000만원 ~ 4300만원,,유니버셜마린테크,,,,https://job.incruit.com/jobdb_info/jobpost.asp?job=2306210001970
105,웹프로그래머,PHP,(경력) 커머스 솔루션 및 프로젝트 개발자 채용,채용시,"응용프로그래머, 네트워크·서버·보안, 게임(Game), 웹프로그래머, 컨텐츠·사이트운영","[직무내용] 저희 매디브는 국내 및 글로벌 기업을 대상으로 비즈니스를 수행하고 있습니다. 국내 대기업 및 공공기관, 해외 프로모션 마케팅을 전담하거나 영국 및 미국, 일본, 호주 등 글로벌 기업의 Head Digital Agency로써 구축/운영 프로젝트를 수행하고 있습니다. 다국에 소통 역량과 글로벌 감각의 마케팅 전문성을 바탕으로 국내 클라이언트뿐 아니라 해외 클라이언트와의 비즈니스도 성공적으로 진행하고 있습니다. 그 외 Bigcommerce(세계 3위 커머스 솔루션) APEC 리전으로써도 역할을 다하고 있습니다.  매디브는 ‘구성원과 함께 걸어’갑니다.  매디브는 ‘구성원의 성장과 복지’를 생각합니다. - PS제도 (Profit Sharing : 자사 회계년도 정산 이후 총 이윤의 10%를 지급 대상 기준으로 균일하게 나누어 지급하는 제도) - 1일 1회 커피값 지원 - 무제한 간식 제공 - 점심시간 1시간 30분 - 2년에 한번 건강검진 지원 - 명절 선물 및 상여금 지급 - 여름 휴가비 지급 - 경조사 상여금 및 화환 지급 - 생일자 소정의 상여금 및 케이크 증정 - 크리스마스 케이크 지급 - 매디브는 ‘열린 마음과 도전 의식’을 추구합니다. 매디브의 인재는 언어적 소통 역량이 중요합니다. 하지만 그보다 더 중요하게 여기는 것은, 글로벌 무대를 바탕으로 더 많은 가능성과 열린 가치를 추구하며 국내보다 더 큰 성과를 얻고자 하는 도전 의식입니다.   #모집분야 및 자격 요건  정규직/경력 개발자 모집  담당업무 ㆍ 빅커머스 솔루션(커머스 솔루션) 및 프로젝트 개발 ㆍ 내부 프로젝트 개발  자격 요건 ㆍ학력 : 학력 무관 ㆍ경력 : 경력 5년 ↑  우대사항 ㆍ 배움에 열정이 있으신 분 ㆍ적극적이고 열정적인 마인드의 소유자 ㆍjava, React 관련 개발 경험 있으신 분 ㆍ영어 가능자  전형절차 ㆍ서류전형 > 1차면접 > 최종합격 ㆍ면접일정은 추후 통보됩니다.  유의사항 ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다.  [근무시간 및 형태] 주 5일 근무 (오전) 9시 00분~(오후) 6시 00분 주소정근로시간 : 40시간   [급여조건] - 연봉 30000000원 이상 - 상여금 : 0% (미 포함) - 면접 후 결정 가능   [장애인채용희망여부] 비희망   [병역특례] - 비희망",,,정규직,경력5년이상,서울 > 마포구,학력무관,연봉 3000만원 ~ 0만원,,(주)매디브,,,,https://job.incruit.com/jobdb_info/jobpost.asp?job=2306190008156
