회사명,지원기간,공고명,직무내용,자격요건,우대조건,경력조건,기술 스택,출처 URL,복지
동인기연,"마감일
상시",[해외근무-필리핀] 전산 시스템개발 및 SAP ERP 운영 (신입),SW/솔루션,"• 학력 : 전문학사 이상 (2,3년제 이상) 
• 경력 : 신입, 경력 2년 이상 
• 데이터베이스 관련 실무 지식 보유자 (SQL 작성 등) 
• 네트워크 관련 기초지식 보유자","• ERP 운영 경험자 
• 영어/필리핀어 소통 가능자 
• 웹개발 가능자 또는 기타 프로그램 개발 경험자","경력
신입~10년","SAP
ERP
SQL
Network",https://www.jumpit.co.kr/position/17169,"• 연 4회 정기휴가 지급 (1회 7일, 한국 왕복 항공권 지급)
• 주재수당 지급
• 주재원 숙식 제공 (기숙사)
• 가족동반 거주시 주택수당, 자녀교육비 지원"
에이플러스소프트,"마감일
상시",SW 엔지니어 모집,SW/솔루션,• 새로운 지식 및 기술 습득에 대한 두려움 없이 성실함과 도적정신으로 열정충만한 인재,• 전공자 및 관련 분야 유경험자,"경력
신입~7년",sw,https://www.jumpit.co.kr/position/15537,"• 4대보험 가입
• KMI 검진기관을 통한 건강검진
• 생일, 명절 및 기념일에 소정의 선물 지급
• 각종 교육 및 자기 개발 기회 제공
• 매년 2회(반기) 실적에 따른 성과급 지급"
브이씨,"마감일
2023-07-31",시스템 개발자,SW/솔루션,"• RESTful API에 대한 이해와 경험이 있으신분
• MySQL활용 경험이 있으신분
• 프론트엔드 프레임워크에 대한 이해가 있으신분 (reactjs, vuejs, angulajs)","• 풀스택 개발(javascript, nodejs, python)경험자
• 깃허브, 구글맵API 개발 경험자
• C(CPP) 프로그래밍 개발 경험자","경력
경력 1~10년","JavaScript
Node.js
Python
React
Vue.js
AngularJS
MySQL",https://www.jumpit.co.kr/position/17471,"• 성과급 지급
• 시차출근제 운영: 오전 8시~10시 사이 자유롭게 출근
• 자기계발비 지원: 언어or골프 관련 연 60만원
• 직무교육비 지원: 교육비 전액 지원 
• 사내동호회 운영: 동호회 활동비 별도 지원
• 명절/기념일 : 명절선물, 귀향비, 창립기념일 선물지급, 생일축하금, 결혼기념일 선물
• 의료/건강 : 기본 검진 외 종합 검진비 별도 지원 
• 장기근속자 포상 및 휴가 부여 
• 직무발명보상금 지급
• 고급 원두커피, 음료, 다양한 간식 무제한 free 제공
• 자유로운 복장 (청바지, 운동화 등)
• 회사분위기 : 야근 및 회식 강요 없음 
• 패밀리데이 : 매주 수요일 1시간 일찍 퇴근
• 쾌적한 근무환경 : 삼성역 2번출구에서 5분내 위치, 건물 옥상 테라스, B1 카페테리아 등 사옥보유"
씨제이올리브네트웍스,"마감일
상시",WCS 시스템 운영/개발,SW/솔루션,"1. 창고 제어 시스템(WCS) 업무 4년이상 수행 경험 필수
• 창고 제어 시스템(WCS) 운영 혹은 프로젝트 수행 경험
• 물류 프로세스(주문관리, 재고관리, 입고관리, 출고관리, I/F) 영역에서 프로세스 운영 경험
• 물류/생산 설비 인터페이스 및 통합 콘트롤 모니터링 운영/개발/설계 경험
• 설비 데이터 연계 및 데이터 개발/운영 경험

2. 서버관리 및 Framework 경험 보유
• 서버 및 DB 리소스 모니터링 및 트러블슈팅 경험 보유
• APM툴(Jennifer등) 설치 및 운영 경험
• 배포툴(Jenkins) 설치 및 운영 경험
• Framework 사용 경험자(.NET, Java Spring, React, JQuery 등)
• 개발 언어 사용 역량 5년이상 (.NET, C#, JAVA, JavaScript)
• Oracle, MS-SQL, mySql 등 사용 기술","• 원활한 커뮤니케이션 능력 및 협업 능력 보유자
• 영어회화 가능자","경력
경력 4~10년",".NET
Java
Spring
C#
React
jQuery
JavaScript
SQL
Jenkins
JENNIFER",https://www.jumpit.co.kr/position/16410,"[복리후생]
• 임직원 카드 : CJ그룹내 주요(브랜드,제품,서비스) 계열사 40% 할인
• 국내콘도 및 해외여행 지원 : 국내 콘도 및 해외여행(호텔,패키지) 회사지원
• 의료비 지원(본인) : 급여 항목 중 본인부담금 10만원 초과시
• 난임 부부 시술비 지원 : 자녀가 없는 난임 부부 시술비 지원(난임 휴가)
• 심장병 진료비 지원 : 본인 및 자녀 선천성 심장병 수술시 지원
• 종합건강검진 : 직급별 기준 상이(배우자 포함은 격년)
• 주택대부 이자지원 : 대출2,000만원에 대한 이자 회사 지원(100,000원 당 카페테리아 1Point 공제)
• 생일,자녀입학 선물지원 : 본인 생일, 자녀 입학시 선물 지원
• 경조사 휴가 및 경조금 : 결혼,회갑,칠순,팔순,구순,사망,장제비 등
• 상조 지원 : 상조 물품, 상조 업체 서비스(인력) 지원 
• 웨딩카 지원 : 본인 결혼시 웨딩카 지원
• CGV 영화관람권 지급 : CGV영화관람권 1년 6장 제공 + CJ배급 영화관람권 제공
• 사내카페 : 본사 사내 카페 무료 이용
• 상담포유 : 심리상담서비스 연8회지원(심리정서, 부부/가족관계 등)

[근무제도]
• 재택근무 : 전사 주 2회 재택근무 
• 유연근무 : 시차 출퇴근,탄력근무, PC OFF제도 실시

[자기계발]
• 자격증 취득 지원 : 최종 합격시 응시료 및 자격증 발급 비용
• 외국어 검정비용 지원 : 언어 무관 회화 평가 기준 년 2회

[자녀지원]
• 자녀 학자금 및 보육수당 : 자녀 중,고,대학교 학자금 지원, 자녀 만 5세, 6세 매월 1인당 10만원 지원(10,000원 당 카페테리아 1Point 공제)
• 장애인 자녀 양육비 지원 : 미성년자 중증 장애인 자녀 양육비 지원
• 임신 축하 : 임신 축하 선물 지급, 예비맘 택시쿠폰 지원

[휴가제도]
• 휴가제도 : Creative Week 근속 3,5,7년 2주 유급휴가 (+본인 휴가2주(무급) 총 4주 가능)
• 가족/자녀입학돌봄휴가 : 자녀입학(2주),가족(10일)
• 출산휴가 : 임직원 본인: 90일 / 배우자: 14일
• 난임휴가 : 여성:1회7일 / 남성: 3일(년)

[장기근속]
• Creative Week : 근속 10년 이후부터 휴가와 포상금 지급

[휴직제도]
• Global Knock : 글로벌 연수 무급 휴직 제도
• 가족돌봄휴직 : 최대 90일
• 임신휴직제도 : 만 8세 이하 자녀를 둔 임직원(임신중인 근로자) 최대 1년
• 육아휴직제도 : 임신중인 여성 근로자 최대 10개월

[근로단축]
• 임신 위험기 근로시간 단축 : 임신 12주 이내, 36주 이후 1일 2시간 단축
• 신생아 돌봄 근로시간 단축 : 출근 전,후 2시간 단축, 생후 3개월 자녀
• 입학자녀 돌봄 근로시간 단축 : 1일 1시간 단축, 초등학교에 입학한 자녀
• 긴급자녀 돌봄 근로시간 단축 : 1일 2시간 단축, 만 8세 이하 자녀
• 태아검진 시간제 : 임신중인 여성 근로자 4시간 단축근로"
알지티,"마감일
상시",모바일 로봇 제어 SW 개발자 채용,SW/솔루션,"• 관련 경력 3년이상
• 실내 Navigation 분야 상용화 제품 개발 경력자(저널 논문도 가능)
• Global path algorithm 개발 경력자(A* 등등)
• Local path planning 개발 경력자(DWA, RRT, 등등)
• ROS, C++, python 개발 능통
• 탁월한 의사 소통 및 대인 관계 기술을 바탕으로 팀 중심 환경에서 작업할 수 있는 능력
• 비즈니스 회화 능력
• Git 경험자","• Navigation 관련 분야 석사 혹은 박사 학위 소유자
• ISO13482 인증 경험자 우대
• AMR or 자율주행로봇 (라인트레이서 제외)개발 경험자
• ROS2 가능자
• 열정적인 모습으로 팀원들에게 동기 부여를 줄 수 있는 분","경력
경력 3~10년","ROS
C++
Python
Git",https://www.jumpit.co.kr/position/16997,"• 자유로운 연/월차 사용
• 간식 제공
• 중,석식 제공
• 자녀 학자금 지원
• 상여금 및 복지비 지급"
아이씨,"마감일
상시",[Aicy] Javascript Engineer 채용,SW/솔루션,"• 소프트웨어 개발 업무를 3년 이상 경험한 분 
• NodeJS 사용 실제 개발 경험이 있는 분
• React/ Next 사용 실제 개발 경험이 있는 분
• git, github등 형상관리능력을 보유한 분
• 자바스크립트로 비즈니스 로직을 구현할 수 있으신 분","• 멤버 간 원활한 소통이 가능하신 분
• 개발하는 것 자체를 즐기시는 분
• 클린코드를 만들기 위해 지속적으로 고민하고 리팩토링 하시는 분","경력
경력 3~10년","JavaScript
Node.js
React
Next.js
Git
GitHub",https://www.jumpit.co.kr/position/17635,"• Aicy 스타트업 문화:
개인의 ""성장"" = 회사의 ""성장""이라 믿는 팀입니다. 
새로운 지식과 배움에 항상 열려있고 비판적 사고 (Critical Thinking)를 가지신 팀원의 커리어 성장을 위해 필요한 모든 환경, 교육, 경험을 1순위로 둡니다. 
보수적인 산업을 혁신하려는 팀인 우리는 그 어떠한 ""꼰대""문화도 사절하며, 수평적인 조직문화 속 오직 목표 달성을 위한 합리적인 선택과 집중을 반복합니다.

• 업무환경
- 근무 시간: 주 5일(월~금) / 오전 10시 ~ 오후 5시 (주 30시간 근무)
- 재택 근무: 입사 3개월 이후 주 3회 재택근무
- 강남역, 양재역에서 도보 10-15분 거리
- 눈치 없이 연차, 반차, 반반차 사용가능 및 연차수당 지급
- 자율과 서로간의 존중 지향, 님 호칭(성함 + 님)
- 점심 식사 및 간식/음료 무제한 제공

• 최신 기술 리서치 및 적용 :
다양한 최신 기술을 리서치하고 현업에 적용, 직원들의 업무 스킬과 지식을 발전시킵니다.
회계정보와 B2B SaaS 대한 지속적인 관심과 이해를 장려하며, 학습과 개인적인 성장을 지원합니다.

• 교육 및 훈련 지원 :
업무 역량 향상을 위해 필요한 교육 및 훈련을 지원합니다.
Aicy 서비스 관련 분야의 교육 비용을 부분적으로 또는 전액 지원하며 세미나 및 관련 행사 참여를 적극 장려합니다.

• 성과금 :
근로자의 요청에 따라 언제든지 성과금 협의를 통해 동기부여를 제공합니다.

• 설/추석 명절 선물을 제공합니다. 
특별한 날 서로를 격려하고 지원하는 목적으로 마련되었습니다.

• 스톡옵션 :
매라운드 별 스톡옵션 지급 협의합니다.

• 최신 장비 지원
- 맥북 등의 팀원이 원하는 최신 장비를 지원합니다."
웅진,"마감일
상시",SAP EWM 컨설턴트,SW/솔루션,"• SAP EWM 컨설팅 경험 7년 이상
• SAP EWM 구축 및 롤아웃 경험
• SAP EWM 구축을 위한 컨설턴트 역할 (업무 분석/ 설계 및 구축)
• 고객과의 원활한 커뮤니케이션 및 주도적인 현업 리드","• PI 및 업무 고도화 프로젝트 경험
• 물류,자재에 대한 업무 지식 및 경험
• SAP LE/WM 경험자
• SAP 관련 자격증 보유
• 지방 또는 해외 출장 가능자","경력
경력 7~20년","SAP
SW",https://www.jumpit.co.kr/position/11956,"• 복지카드 지급 - 직위 및 근속 기간에따라 포인트 지급
• 또또사랑 휴가 - 근속기간 7년 이상 근속자에게 안식 휴가 제공
• 고사양 노트북 및 모니터 지급
• 기술 자격증 취득 지원 및 자격증 수당 지급
• 시간단위 연차사용 가능 (최소 2시간 부터)
• 사내카페 / 사내 동호회 / 전자도서관 운영
• 건강검진(년 1회) / 헬스케어 프로그램 운영
• 경조사지원 / 휴양시설 지원
• 자녀입학축하금 / 명절선물 지원
• 정기휴가(유급) / 출산휴가, 육아휴직 / 출산축하선물 등
• 연말 우수사원 / 장기근속 포상제도"
디지트랙,"마감일
상시",응용SW 및 미들웨어 개발 팀원 모집,SW/솔루션,"• 학력 : 고졸 이상 (졸업예정 가능)
• 프로그래밍 경험 (C#, WPF, Python, C/C++ 등)
• 해외출장 가능자 (미국)","• 컴퓨터/시스템공학, 공학계열
• 해당직무 인턴경력, 해당직무 근무경험","경력
신입~5년","C#
C++
WPF
Qt
Python
Git
ROS
SW",https://www.jumpit.co.kr/position/17642,"• 유연근무 
• 자율복장
• 인센티브 지급"
긴트,"마감일
상시",자율주행 개발자,SW/솔루션,"• Matlab Simulink, C(or C++, JAVA)외 프로그래밍 언어 사용 가능 필수
• 수학적 지식 보유자(선형 대수, 공업 수학, 확률, 최적화 기법 등)","• 기계, 컴퓨터, 자동차, 제어, 로봇공학 관련 전공
• 자율주행 및 AI 관련 해외 학회/저널 논문 게재 경험
• GNSS, IMU에 대한 이해
• 차량 동역학에 대한 이해
• 임베디드 리눅스 시스템 개발 경험","경력
신입~10년","MATLAB
C
C++
Java
SW",https://www.jumpit.co.kr/position/13806,"[Autonomous] 자율적인 오피스 라이프를 만들어 갑니다.

• 모든 구성원들은 08시부터 10시 사이 자유롭게 출근할 수 있습니다.
• 직급에 관계없이 상호 존댓말을 사용하고 있습니다.
• 연차, 반차, 반반차 등 눈치보지 않고 자유롭게 사용하실 수 있습니다.
• 회식, 야근에 대한 강요가 없습니다.
• 새롭게 도전하고 싶거나, 무언가를 바꾸고 싶을때 언제든 누구와도 대화할 수 있습니다.


[Plant & Harvest] 심고 뿌린 만큼 거두어 갑니다. 

• 직무, 어학, 자격증, 필요 시 학위 취득까지 ! 성장에 관한 각종 교육을 지원합니다.
• 경조사비(결혼,출산,부모님 고희/팔순) 지급 및 경조휴가를 드립니다.
• 자기계발을 위한 도서비 지원을 합니다.
• 성장, 목표달성, 기여도 기반으로 인센티브 제도를 운영하고 있습니다.
• 야근 시 택시비를 지원해드립니다.
• 직무 발명 보상제도를 운영하고 있습니다.
• 사내 추천 및 보상제도를 운영하고 있습니다.


[Sustainability] 최고의 환경과 리프레쉬로 지속가능한 성장을 지원합니다. 

• 점심, 저녁(야근 시) 식대는 각 13,000원을 지원하고 있습니다.
• 다양한 간식 및 커피를 무료로 제공합니다.
• 장기 근속 리워드를 제공합니다.(Refresh휴가 + 선물)
• 광교 본사 외 서울 오피스를 듀얼로 운영하고 있습니다.
• 매년 건강검진을 제공합니다.
• 임신기간 근로시간 단축제를 시행합니다.
• 부서운영비(팀회식비)를 분기별로 지원합니다.
• 수면실, 샤워실, 안마의자 등 편하게 휴식할 수 있는 공간이 있습니다."
씨엔알리서치,"마감일
상시",Software Engineer 모집,SW/솔루션,"• 경력 : 7년 이상
• 학력 : 대졸 이상 (4년)
• 컴퓨터 공학 또는 관련 분야 전공
• 자격 사항
 임상, 의료 도메인에 대한 지식과 관심
 새로운 것을 배우고 시도하려고 하는 것에 흥미를 가진 사람
 필요한 라이브러리 적용 및 사용 능력
 오류에 대한 문제 해결 능력
 높은 코드 품질 지향 및 훌륭한 사용자 경험을 제공하는 것에 대한 관심과 노력
 다른 직군의 동료들과 함께 고민하고 해결책을 찾아나갈 수 있는 능력
 개발 문서 작성 및 이해","• MSA 프로젝트 경험
• TDD 경험
• Spring framework에 대한 깊은 이해
• Restful API 개발 및 Open API를 활용한 외부 연동 경험
• 다양한 데이터베이스 사용 경험 (No-SQL, Graph 데이터베이스 등)
• Cloud Computing 환경에서 제공하는 서비스 사용 경험 ( AWS, Naver Cloud 등)
• 안정성과 확장성이 있는 분산 시스템을 설계, 운영 경험","경력
경력 7~15년","Spring Framework
MSA
REST API
OpenAPI
NoSql
AWS",https://www.jumpit.co.kr/position/16666,"• 자율출근제 : 오전 7시 ~ 오전 10시 자율 출근 (Core time 오전 10시 ~ 오후 4시)
• Family Day : 매월 1, 3주 금요일 오전 근무 후 조기 퇴근
• 재택 근무 : 재택 근무 지원 (해당자에 한함) 
• 자기 계발비 지원 : 연 120만 원 지원
• 자녀 학자금 : 유치원 ~ 대학교 자녀 학자금 지원
• 건강검진 지원 : 종합 건강검진 지원 (녹십자 아이메드)
• 명절 선물 : 백화점 상품권 지급
• 통신비 : 법인 핸드폰 지원 (개인 휴대폰 사용 시 통신비 지원)
• 법인 콘도 : 전국 대명콘도 회원가 이용 가능
• 휴가 : 법정 휴가보다 많은 연차 일수 부여
• 기타 휴가 : 배우자 출산휴가, 출산 전후 휴가, 창립기념일 휴가 등 
• 기본 복지 : 4대보험, 경조금 지원, 육아휴직, 병가, 가족 돌봄 휴직 등"
플라잎,"마감일
상시",Computer Vision Engineer,SW/솔루션,"• Computer Vision 개발 경력 3년 이상인 분
• C/C++, Python 숙련자
• OpenCV 또는 관련 라이브러리를 활용한 프로젝트 진행 경험이 있으신 분
• Image processing 관련 지식이 있는 분
• 문제 해결 아이디어를 코드로 구현할 수 있는 분
• 정확한 의사소통을 통한 근거 기반 협력과 업무 추진이 가능한 분","• Camera 및 Geometry에 대한 이해도가 높은 분
• 상용화 소프트웨어 개발 경험이 있으신 분
• 머신 비전 개발 경험이 있으신 분
• Linux 환경에서의 개발에 익숙하신 분","경력
경력 3~5년","Python
C++
OpenCV
Docker
Linux
DeepLearning
C
SW
MachineLearning",https://www.jumpit.co.kr/position/12821,"[조직 문화]
• 플라이퍼는 ""~님""이라는 호칭을 사용해 서로를 존중해요.
• 우리는 불필요한 회의를 최소화하고 오로지 업무에 집중할 수 있는 환경을 선호해요.
• 어떤 고민이 있을 시 리더 혹은 CEO와 언제든 자유롭게 1:1 미팅을 할 수 있어요.
• 의무적 회식은 그만! 누구든지 자유롭게 참여할 수 있는 회식 문화에요.
• 우리는 성과에 따른 합당한 인센티브를 제공해 드립니다. 
• 또한 새로운 도전을 하다 실패하더라도 의미 있는 실패는 당연히 인센티브를 지급해 드려요

[근무 환경]
• 제일 핫한 장소인 신분당선 판교역에서 10분 거리인 유스페이스에서 일해요.
• 10시 이전, 5시 이후 시간 자율 출/퇴근을 지향하고 있어요 (주 40시간 내에서 자율출퇴근제)
• 점심시간이 30분 늘었어요! 1시간 30분동안 에너지를 재충전하고 활기차게 오후 업무를 시작해요.
• 별도의 승인 없이 연차, 반차, 보건휴가(무급), 비상 휴가 등 자유롭게 사용 가능해요.
• 효율적인 업무 진행을 위해 장비(랩톱, 데스크톱, 맥북, 모니터 등) 및 소프트웨어 등 지원을 아낌없이 지원해 드려요.

[복지 환경]
• 개인의 성장과 업무 역량 향상을 위한 교육비, 도서구입비 등 자기계발비를 지원해 드려요.
• 생일을 맞이한 플라이퍼는 생일 케이크도 받고 조기 퇴근도 할 수 있어요.
• 원하는 음료 및 간식이 무제한으로 구비되어 있어요.
• 늦게까지 열심히 일하시는 플라이퍼들을 위한 야근 식비 및 야근 교통비를 지원해 드려요.
• 가족들과 함께 풍성한 날을 위한 명절 선물을 지원해 드려요.
• 장기근속자분들에게는 리프레시 휴가를 제공해 드리고 있습니다.
• 플라이퍼를 위한 특별한 종합 건강 검진 프로그램을 지원해드립니다."
디포커스,"마감일
상시",웹 개발자 모집,SW/솔루션,"• 공학계열
• 해당직무 근무 경험","• 정보처리기사 자격증 소지자
• 솔루션 개발 경험자","경력
신입~12년","C#
ASP.NET",https://www.jumpit.co.kr/position/17561,"• 해외워크샵 및 송년회
• 매년 정기 종합건강검진 지원 (가족 할인 적용)
• 업무용 노트북, 모니터 지원 (노트북 사용연한 이후 개인용으로 전환)
• 자유로운 연차, 경조휴가
• 산전후휴가, 남성출산휴가, 육아휴직, 임신기간 근무시간단축 지원
• 자격증 응시료 지원
• 직무관련 도서, 교육, 세미나, 컨퍼런스 지원
• 각종 경조사 지원
• 카페테리아, 휴식공간 제공"
이마고웍스,"마감일
상시","CAD, 그래픽스 연구개발직 (전문연구요원 가능)",SW/솔루션,"• 컴퓨터공학, 기계공학 또는 그래픽스 관련학과 석사 학위 소지하신 분
• C++ 프로그래밍이 능숙하신 분
• 프로그래밍 library 사용 및 개발에 능숙하신 분","• 3D CAD 또는 그래픽스 관련 S/W 개발 경험이 있으신 분
• 딥러닝 활용 S/W 개발 경험이 있으신 분
• 의료데이터 처리 경험이 있으신 분","경력
신입~15년","SW
3D Rendering
C++",https://www.jumpit.co.kr/position/11461,"직원이 편해야 회사가 잘된다!
• 수평적인 조직 문화
• 자율 출퇴근제 운영
• 자유 복장 (반바지, 모자, 슬리퍼 등등 모두 OK!)
• 신사역 도보 3분 거리 
• 듀오백, 듀얼 모니터, 모니터암 등 제공 
 
아낌없이 주는 회사!
• 점심 식대 지원 / (필요시) 저녁 식대 지원
• 맛있는 스낵, 쿠키, 음료 등 간식 무한 제공
• 커피 무한 제공
• 입사 시 Welcome Kit 지급
• 업무에 필요한 사무용품 제공
• 생일 선물로 상품권 및 오후반차 지급
• 입사기념일 선물 지급
• 입사 후 당해 유급휴가 선부여
• 경조사 휴가 지급
• 장기 근속 휴가 제공 
• 명절선물 지급
• 임차료 및 교통비 일부 지원
 
Work Life Balance!
• 팀원의 성장은 팀의 성장! 도서, 온라인 강의, 화상 영어 교육 등 자기 계발 지원!
• 스포츠, 문화 생활 등 사내 동아리 활동 지원
• 팀웍 향상을 위한 팀별 컬쳐 데이 운영
• 건강검진 지원"
큐렉소,"마감일
상시",의료로봇(관절수술로봇) 수술 계획 SW 개발,SW/솔루션,"• C++ 개발 경력 2년 이상
• VS Code 또는 Cmake 이용 개발 경력 경험자","• 그래픽스(Numerical Recipes) API 활용한 개발 경험자
 (Volume Rendering 이해 및 시뮬레이션 경험자)
• 의료영상처리 개발 경험자
• 자바 스크립트 사용 개발 경험자","경력
경력 2~10년","C++
JavaScript
SW",https://www.jumpit.co.kr/position/17283,"• 지원금/보험
 - 건강검진, 직원대출제도, 각종 경조사 지원
• 급여제도
 - 퇴직금, 연차수당, 4대 보험
• 교육/생활
 - 워크샵, 구내식당(사원식당), 식비 지원
• 근무 환경
 - 자회사 제품할인
• 리프레시
 - 연차, 여름휴가, 경조휴가제, 반차, 산전 후 휴가"
알지티,"마감일
상시",컴퓨터 비전 개발자(Computer Vision(CV) SW 개발자),SW/솔루션,"• 관련 경력 2년 이상
• 2D LiDAR 기반 객체 검출 상용화 제품 개발 경력자
• Depth camera기반 객체 검출 알고리즘 개발 경력자
• Sensor calibration 알고리즘 개발 경력자
• 센서 융합 기반 객체 검출 및 추적 알고리즘 개발 경력자
• ROS 및 프로그램 최적화 개발 경력자
• C++, python 언어 능통
• 영어 비즈니스 회화 능력
• Git 경험자
• 열정적인 모습으로 팀원들과 소통을 기반한 협업을 중시하는 분","• 객체 검출 및 추적 관련 분야 석사 이상 학위 소유자
• AMR or 자율주행로봇 (라인트레이서 제외)개발 경험자","경력
경력 2~10년","ROS
C++
Python
Git",https://www.jumpit.co.kr/position/16998,"• 자유로운 연/월차 사용
• 간식 제공
• 중,석식 제공
• 자녀 학자금 지원
• 상여금 및 복지비 지급"
아이티에이,"마감일
상시",프로그램 개발자 모집,SW/솔루션,"• C#, C++ 가능자","• C#, C++ 가능자 우대","경력
신입~10년","C#
C++
Linux
FW",https://www.jumpit.co.kr/position/16949,• 점심식대 별도 (20만원)
두두원,"마감일
상시",리눅스 기반 C/C++ Networking Program 개발자 채용,SW/솔루션,"• 경력 : 신입/경력 1년 ~ 10년(선임연구원, 책임연구원, 주임연구원급)","• 컴퓨터/시스템공학
• 정보처리기사
• 해당직무 근무경험
• 리눅스 기반 네트워크 소프트웨어 경력 우대","경력
신입~10년","C
C++
SW",https://www.jumpit.co.kr/position/15712,-
알지티,"마감일
상시",다중 로봇 제어 SW 개발자,SW/솔루션,"• 학력 : 대졸이상
• 경력 : 경력3년↑
• 실내 네비게이션 분야 상용화 제품 개발 경력자
• 다중 로봇 네비게이션 알고리즘 개발 경력자
• 다중 로봇 충돌 예측(collision map) 알고리즘 개발 경력자
• Global path planning 개발 경력자(A* 등등)
• C, C++, Python 등의 소프트웨어 언어 능통
• 탁월한 의사 소통 및 대인 관계 기술을 바탕으로 팀 중심 환경에서 작업할 수 있는 능력
• 비즈니스 회화 능력
• Git 경험자","• navigation관련 석사 혹은 박사 학위 수여자
• 영어가능자
• ISO13482 인증 경험자 우대
• AMR(Autonomous Mobile Robot) or 자율주행로봇(라인트레이서 제외) 개발 경험자
• ROS2 가능자
• 열정적인 모습으로 팀원들에게 동기 부여를 줄 수 있는 분
• 외국어 : OPIc IL 이상
• 전공 : 기계·메카트로닉스·로봇, 응용소프트웨어공학, 제어계측공학","경력
경력 3~4년","C
C++
Python
Linux
ROS
SW",https://www.jumpit.co.kr/position/16342,"• 자유로운 연/월차 사용
• 간식 제공
• 중,석식 제공
• 자녀 학자금 지원
• 상여금 및 복지비 지급"
웅진,"마감일
2023-07-31",SAP FI 모듈 운영/개발,SW/솔루션,"• SAP FI 모듈 운영 및 프로젝트 수행 경험 6년 이상 
• ABAP 개발 Skill 보유
• 회계관련 전반적인 업무 이해 보유자","• SAP S/4HANA 경험
• 관련 모듈 자격증 보유
• 타모듈 및 ABAP 관련 지식 및 경력 보유 
• 다수 고객사 운영업무 경험 
• 고객사 파견 가능자","경력
경력 6~20년","SAP
ABAP",https://www.jumpit.co.kr/position/17361,"• 복지카드 지급 - 직위 및 근속 기간에따라 포인트 지급
• 또또사랑 휴가 - 근속기간 7년 이상 근속자에게 안식 휴가 제공 
• 고사양 노트북 및 모니터 지급
• 기술 자격증 취득 지원 및 자격증 수당 지급 
• 시간단위 연차사용 가능 (최소 2시간 부터)
• 사내카페 / 사내 동호회 / 전자도서관 운영
• 건강검진(년 1회) / 헬스케어 프로그램 운영 
• 경조사지원 / 휴양시설 지원
• 자녀입학축하금 / 명절선물 지원
• 정기휴가(유급) / 출산휴가, 육아휴직 / 출산축하선물 등
• 연말 우수사원 / 장기근속 포상제도"
모빌린트,"마감일
상시",System Software Engineer,SW/솔루션,"• 컴퓨터공학(전산학) 학사 이상의 학위 소유자
• 5년 이상의 유관 경력 (BSP 등) 
• C/C++ 사용에 능숙하신 분
• SoC 개발 및 Linux 내부에 대한 높은 실무 이해도
• Linux 디바이스 드라이버 실무 개발 경험
• JTAG 등을 이용한 하드웨어 디버깅에 능숙한 분","• 보드 브링업 경험
• SoC 검증용 SW 설계 경험
• Security IP 도입 및 개발 경험
• USB/PCIe/DDR/MIPI/ISP/코덱 도입 및 개발 경험","경력
경력 5~20년","Linux
C++
Embedded
sw
C",https://www.jumpit.co.kr/position/15166,"[ 여러분의 성장을 응원합니다 ]
• 전 세계가 주목하는 AI 반도체라는 인공지능, 반도체 분야의 최첨단 기술을 접할 수 있습니다.
• AI 반도체 특성상 타 분야 엔지니어와의 교류가 필수적이며 인공지능 솔루션 기업들과 협업할 기회가 많기 때문에 다양한 경험을 통해 시야를 넓히고 융합형 인재로 성장할 수 있습니다.
• 열정적이고 성장에 욕심 많은 멤버들을 위해 세미나 참석비 지원, 도서구입비 지원 제도를 운영하고 있습니다.
• 직무발명보상제도를 운영하여 멤버들의 역량 증진을 장려하고 성과에 대해 보상해드리고 있습니다.

[ 우리는 이렇게 일해요 ]
• 자율출퇴근, 자유복장을 원칙으로 하고 있습니다. 
• 공공기관에 준하는 휴일, 휴가 제도를 운영하며 연차는 자유롭게 사용하실 수 있습니다.
• 직급없이 님을 사용하며 스스로 업무를 관리하는 수평적 조직문화를 자랑합니다.
• 불필요한 문서 작업을 철저히 배척하고 직접적이고 빠른 의사소통으로 문제를 해결합니다.

[ Low-Risk & High-Return ]
• 열정페이가 아닌 열정이 샘솟는 페이를 지향합니다.
• 국내 AI 반도체 선도기업 중 규모가 작은 편으로, 지금 합류하시면 회사의 성장으로 인한 기쁨을 스톡옵션을 통해 금전적으로도 충분히 누리실 수 있습니다.
• AI 반도체는 차세대 비메모리 반도체 패권을 결정짓는 국가전략산업으로 미국은 2025년까지 56조원, EU는 2030년까지 182조원, 우리 정부 역시 1조 4000억원의 투자를 발표했습니다.
모빌린트는 국내최고수준의 AI반도체 기술력을 활용하여 지금도 여러 과제에 참여하고 있으며, 앞으로도 정부 지원을 통해 안정적으로 AI 반도체 기술 국산화에 도전할 계획입니다.

[ 쾌적한 근무 환경 ]
• 멤버들이 연구 개발에 집중하실 수 있도록 편안한 환경 조성을 최우선 목표로 하고 있습니다.
• 역삼역 3분 거리에 있는 넓고 깨끗한 사무실에서 근무합니다.
• 신규 멤버가 입사하실 때마다 최고 사양의 컴퓨터와 듀얼 모니터를 새로 구입해드리며 필요한 소프트웨어를 요청하시면 지체 없이 지원해드립니다.

[ 그 외 소소한 복지 제도 ]
• 4대 보험 및 건강검진 지원
• 중식 및 석식 제공
• 간식, 음료 무제한 제공 (원하는 메뉴 요청)
• 고급 캡슐 커피 무제한 제공
• 명절, 연말 등 특별한 선물"
