회사명,지원기간,공고명,직무내용,자격요건,우대조건,경력조건,기술 스택,출처 URL,복지
세나클소프트,"마감일
상시","[IT헬스케어] 모바일 앱 개발_(Android,iOS)",크로스플랫폼 앱개발자,"• 컴퓨터 공학이나 그와 유사한 학과의 학사 이상 학위 소지하신 분
• 2년 이상 Android, iOS Native 앱 개발 경력을 보유하신 분
• Client-Server 개발 모델에 익숙하며 RESTFul 개발 경험이 있으신 분
• Git 등 분산 버전 관리 시스템에 익숙하고 코드 리뷰를 활발히 해보신 분
• 팀으로 업무를 진행하고 여러 직군과 협업한 경험이 많으신 분","• Flutter 앱 개발 경험이 있으신 분
• Application의 최초 출시부터 유지보수, 업데이트 등 개발 전 과정에 대한 경험이 있으신 분","경력
경력 2~10년","Flutter
iOS
Android OS
Git",https://www.jumpit.co.kr/position/17815,"* 팀 세나클의 새로운 오피스를 소개합니다!
https://www.linkedin.com/posts/cenaclesoft_spmqlutmmsqsuiktxuqviabrtfmqyoabrqxmqxwriwabrtrgsqbtbt-activity-6869579377483534336-2Nxz

[자율과 몰입의 환경을 지원합니다.]
• 1개월 단위의 선택적 근로시간제(코어타임 11시~5시)
• 건강과 업무몰입을 위한 허먼밀러 의자
• 맥북 Pro(M1) 또는 LG 그램, iMac 등 최신형 업무 기기, 업무 효율을 높이는 소프트웨어 제공
• 개인업무공간과 분리된 라운지와 안마의자가 있는 릴랙스 룸
• 무제한 음료&간식바
• 중식보조비 및 야근 시 교통비, 식대 지원
• 별도의 승인 절차 없이 휴가 사용

[개인의 성장과 건강한 생활을 지원합니다.]
• 복지비 연 200만원: 자기계발, 건강관리 등은 물론 공연, 영화, 여행, 식사 등 여러 곳에 사용할 수 있는 현금성 복지
• YES24 상품권 연 60만원: 도서 및 문구류 구매
• 성과에 따른 인센티브 및 스톡옵션 기회 제공
• 단체상해보험 지원
• 본인, 가족 및 지인까지 종합건강검진 할인혜택 제공
• 명절 상품권, 경조사 지원(ex.출산 시 100만원 지원금 및 출산 축하 선물 등)
• 리프레쉬 휴가 및 휴가지원금"
바틀,"마감일
상시",React Native 개발자 경력자 모집,크로스플랫폼 앱개발자,• React Native 개발 경험,"• 상용 어플 개발 경험이 있으신 분
• 경력 5년 이상 또는 대형 플랫폼 개발 경험이 있으신 분은 별도 연봉협상 및 인센티브 제공 가능","경력
경력 1~10년","React Native
iOS
Android OS",https://www.jumpit.co.kr/position/6908,"• 오전 10시 출근 오후 5시 퇴근
• 실근무시간 6.5시간 / 주 32.5시간 일합니다.
• 연봉 5천"
프리시젼바이오,"마감일
상시",프론트엔드 / 앱 개발자,크로스플랫폼 앱개발자,"• Flutter, React, Vue, Angular 등의 프레임워크를 활용한 개발 경험
• WebApp, Mobile App (Android/iOS)
• 웹, 앱 및 여타 client 개발 실무 경험 3년~7년
• 서비스와 플랫폼에 관심이 많으시고 새로운 분야와 문제해결에 관심이 많은 분
• 디자이너 등 다양한 팀원들과 원활한 의사 소통, 대인관계, 긍정적 태도를 가진신 분","• 꾸준히 기술적인 성장을 갈구하는 분
• 문서화 및 SW 버전 관리에 대한 높은 이해도
• 클라우드 환경에서 개발, 운영 경험
• 의료/헬스케어 분야의 서비스 및 프로젝트 경험
• 프로젝트 전 주기 참여 경험 (설계 / 개발 / 테스트 / 배포 / 고도화)
• 소프트웨어 개발 및 관련 분야(컴퓨터공학 등)","경력
경력 3~7년","Flutter
React
Angular 2
Android OS
iOS
Platform.sh",https://www.jumpit.co.kr/position/14805,"• 중식비 지원
• 복지포인트 제공
• 법인 리조트 운영
• 외부 교육비 지원
• 경조금 및 휴가 지원
• 장기근속자 휴가 및 포상금 지급
• 우수사원 및 모범사원 포상금 지급
• 생일 외식상품권 지급
• 음료 및 간식 지원
• 시차출퇴근"
뱅크몰,"마감일
상시",[주 35시간] React Native App 개발자 (3년 이상),크로스플랫폼 앱개발자,"※ 3년 이상의 React-Native 개발 경력이 있거나 그에 준하는 네이티브 지식을 보유하신 분

• "" (중요) 공인인증서, 결제, 보안키패드등의 모듈을 연결해보신 분 혹은 가능하신 분 ""
• 사내 개발 문화 발전에 기꺼이 참여해주실 분
• Typescript 환경에서 개발 가능하신 분
• IOS / Android 의 정책과 스타일 가이드라인에 대한 이해도가 높으신 분
• 개발 일정을 세부적으로 계획하고 예상 일정까지 문제없이 끌고나갈 수 있으신 분
• 유려한 커뮤니케이션 능력과 타부서와의 완만한 소통이 가능하신분","• 컴퓨터 공학을 전공하신 분
• 안드로이드 또는 iOS 네이티브 앱 개발 경험이 있으신 분
• 웹뷰 기반의 앱 개발 경험이 있으신 분
• 프로젝트 수준의 E2E / 단위 테스트 코드 작성 경험
• 핀테크에서 개발 경력이 있으신 분
• 멋드러진 UI/UX 개발을 원하시는 분
• Slack, Jira 등의 협업툴 사용 경험이 있으신 분","경력
경력 3~10년","React Native
TypeScript
iOS
Android OS
Slack
Jira",https://www.jumpit.co.kr/position/17562,"• 자기 계발
　- 자기계발비 신청 가능
• 식사, 간식
　- 간식 무한 제공
• 연차, 휴가
　- 월차, 자율 휴가제
• 근무 형태
　- 10AM~6PM
• 보험, 의료
　- 4대 보험"
크레버스,"마감일
상시",앱개발,크로스플랫폼 앱개발자,"[자격요건]
• 학력 : 학력무관 / 관련학과 전공 우대
• 경력 : React Native 또는 Flutter 개발 3년 이상 또는 그에 준하는 역량

[필수역량]
• Rest API에 대한 이해 및 연동/활용 경험
• iOS 및 Android UI/UX (디자인)에 대한 이해도
• iOS 또는 Android 앱 개발 경험
• iOS 및 Android UI/UX (디자인)에 대한 이해도
• Git으로 버전 관리 및 협업 경험","• 크로스 플랫폼 앱 개발 경험
• Figma/Zeplin/Slack/Jira등을 통한 협업 경험
• UI/UX 디자인/사용성 에 대한 높은 이해도","경력
경력 3~9년","React Native
Flutter
GitHub
REST API
Git
iOS
Android OS",https://www.jumpit.co.kr/position/17403,"• 종합 건강검진(+유급휴가), 임직원 단체 상해 보험, 식대/경조사 지원
• 야간 식대/교통비 지급, 장기 근속/우수 사원 포상, 인센티브
• 자녀 학원교육비 지원, 육아 수당, 출산/생일축하/명절 선물, 명절 귀향비 지급"
론픽,"마감일
상시",Flutter 프론트 개발자 모십니다,크로스플랫폼 앱개발자,"• 경력 1년 이상
• 머신과 연동된 피트니스 데이터 기반 서비스 APP 개발 가능자
• 피트니스 머신 및 서비스 개선 사항에 대한 APP 패치 대응 능력 보유자","• 영어가능자
• flutter를 이용한 app 출시 및 개선 경험자
• 기획, 백엔드, 디저이너 등 협업 경험자","경력
경력 1~10년",Flutter,https://www.jumpit.co.kr/position/12364,"• 주5일제 근무
• 오전 9-11시 사이 자율 출근과 오후 6-8시 사이 퇴근
• 닉네임으로 소통하며, 연차 사용이 자유로움
• 자기 역활을 맡아 자유롭게 업무 진행"
누비랩,"마감일
상시",React Native 개발자_kids 서비스,크로스플랫폼 앱개발자,"• 2년 이상의 React Native 앱 개발 경험이 있거나 그에 준하는 실력을 갖추신 분
• RESTful API에 대한 깊은 이해가 있으신 분
• 버전관리(Git)등의 체계적인 코드관리에 익숙하신 분
• 앱을 출시해보고 고객으로부터 피드백을 받은 경험이 있으신 분","• 사내 개발 문화 발전에 적극적으로 참여하려는 열망이 있으신 분
• 앱내 특정 기능을 A/B 테스트를 해보고, 앱 버전관리 경험이 있으신 분
• 동료들과의 원활한 커뮤니케이션 능력을 갖추신 분
• 코드리뷰에 적극적이신 분","경력
경력 2~7년","React Native
TypeScript
fastlane
CodePush
GitHub
Git
Android OS
iOS",https://www.jumpit.co.kr/position/17929,"[휴가 및 복지]
■ 편안한 환경에서 일 해야죠
• 삼성역 도보 3분 거리의 쾌적한 오피스
• 업무용 주변기기 구매 비용 지원 (최대 30만원)
• 개인 법인카드를 통한 점심 식대 지원 (월 20만원)
• 개인 법인카드를 통한 야근 식대 및 야근 택시비 지원
• 무제한으로 제공되는 고퀄리티 간식과 커피
• 고사양 업무 노트북 개별 지급

■ 몰입의 즐거움을 만끽하세요
• 자유롭게 사용 가능한 휴가 (연차, 반차, 반반차)
• 유연 출퇴근제도 운영 (오전 7시~10시 또는 오전 8시~11시 자율 출근)
• 누비 리프레시 휴가 지급
• 전 구성원 '이름+님' 호칭 사용
• 존경할 수 있는 동료와의 협업
• 자발적으로 운영되는 다양한 모임 활동 (독서토론, 클라이밍, 러닝 등)

■ 항상 곁에 있을게요
• 휴가비 지원 제도 운영
• 생일기념 반차 제공
• 건강검진 당일 반차 제공
• 명절 선물 지급
• 졸업(퇴사) 선물 제공
• 경조사 지원 제도 운영

■ 더 나은 내일을 만들어요
• 신규 입사자를 위한 온보딩 프로그램 및 랜덤 런치 이벤트 운영
• 신규 입사자 웰컴키트 제공
• 도서구입비 무제한 지원
• 직무 능력 향상을 위한 박람회, 세미나 참석 비용 지원
• 건강관리비&학습비 지원
• 외부 세미나 및 학회 참여 지원
• 사내 추천 제도 운영"
에임메드,"마감일
2023-07-20",React Native 모바일 개발자 경력자 채용,크로스플랫폼 앱개발자,"• 경력사항 : React Native 개발 경력 1년 이상
• 최종학력 : 초대졸 이상
• 필수요건 :
　- React Native를 활용하여, iOS / Android 개발 및 배포 경험이 있으신 분
　- App 프론트엔드 UI 개발 경력 1년 이상 또는 그에 준하는 역량 보유자
　- 성능 최적화 / 새로운 방식에 대해 지속적으로 고민하시는 분
　- 레퍼런스 체크가 가능한 포트폴리오 or Git 제출 필수
　- 희망 연봉 필수 기재","• AWS / Firebase 연동 개발 경험
• 상태 관리 라이브러리 사용 경험
• 빌드, 배포 및 테스트 자동화 등 경험
• 원활한 커뮤니케이션 능력","경력
경력 1~7년","Android OS
iOS
React Native
Git
AWS
Firebase",https://www.jumpit.co.kr/position/17964,"• 지원금/보험
　- 건강검진, 각종 경조사 지원, 장기근속자 포상, 경조금 지원, 생일자 상품권 제공, 도서 및 자기계발비 지원
• 급여제도
　- 퇴직금, 휴일(특근)수당, 4대 보험
• 교육/생활
　- 워크샵, 저녁식사 제공, 음료제공(차, 커피)
• 근무 환경
　- 사원증, 리클라이너/안마의자 제공, 유연근무제 실시
• 조직문화
　- 노사협의회,동호회지원
• 리프레시
　- 매월 셋째주 금요일 2시간 조기퇴근, 연차, 경조휴가제, 반차, 산전 후 휴가, 육아휴직, 보건휴가, 법인 회원 리조트 숙박 지원"
슈프리마,"마감일
상시",앱 개발자,크로스플랫폼 앱개발자,"• 하이브리드 앱 (React Native, Vue, Flutter) 개발 경험자 
• Native App 개발 경험자 
• 주도적 업무를 지향하시는 분 
• 자신의 의견에 소신을 가지고 공유하실수 있는 분","• 하이브리드 앱 또는 네이티브 앱 을 스토어에 출시하여 운영해본 경험이 있으신분 
• Native (iOS 또는 Android) 앱 개발 경력자 우대 
• A/B Testing 경험자","경력
경력 2~9년","iOS
Android OS
React Native
vuex
Flutter",https://www.jumpit.co.kr/position/17536,"• 4.5일제 (금요일 4시간 근무)
슈프리마는 구성원들의 일에 대한 몰입을 위하여 충분한 휴식을 제공합니다.
매주 금요일은 4시간만 근무하시고 퇴근하세요!

• 출근 시간 자율
업무 스타일에 따라 근무 시간을 매일 조정할 수 있습니다.
오전 8시부터 10시 사이에 자유롭게 출근하세요.

• 이사비(100만 원) 및 생활 안정 자금(월 30만 원!) 지원
회사 근처로 이사 시, 이사 비용으로 100만원 일시금 지급해드리며,
2년간 매월 30만원 지원해드립니다!

• 자기계발비 최대 연 180만원 지원
• 사내 어학 아카데미 운영
• 休프리마 심리상담 지원
• 리조트 지원"
인텔리어스,"마감일
상시",Flutter 앱 개발자 채용,크로스플랫폼 앱개발자,"• Flutter를 사용하여 앱 개발을 할 수 있는 사람
• 서버 API 와 통신하여 개발 가능한 사람","• 관련 전공자 (컴퓨터 공학, 소프트웨어 등)
• 자료구조나 알고리즘에 대한 기반 지식이 있는 사람
• 인공지능 기술 및 서비스에 관심이 있는 사람
• 서버 개발자와 협업하여 앱을 완성하여 출시해본 사람
• 새로운 것을 배우는것을 즐기고 개발을 좋아하는 사람","경력
경력 2~10년",Flutter,https://www.jumpit.co.kr/position/3138,"• 성과에 따른 인센티브, 스톡옵션
• 자유롭게 사용할 수 있는 연차 15일
• 3년 근무시 2주 리프레쉬 휴가
• 노트북(맥북) 지원
• 자기계발비 지원
• 도서 구입비 지원
• 생일 날 조기 퇴근 및 용돈선물지급
• 명절 선물 지급
• 간식, 음료 무한 제공"
씨엘엠앤에스,"마감일
2023-07-26",[양재/정규직] 모바일 앱 개발 및 운영 (6년 이상),크로스플랫폼 앱개발자,"• 과장급
• 모바일 개발 경력 6년 이상
• 아래 기술 초급 이상으로 실제 서비스 개발 및 운영에 활용해보신 분
　- flutter / AWS / node.js / javascript / Git","• AWS Cloud(ECS, EC2, RDS-AuroraDB, DynamoDB, SMS, SQS, Codepipeline), kubernetes, Docker, CI/CD, MSA, react/vuejs/react-native, kafka 유경험자","경력
경력 6~8년","AWS
Node.js
JavaScript
Git
Flutter",https://www.jumpit.co.kr/position/17548,"• 행사 : 창립일 행사 등
• 교육 : 신입사원교육, 직무능력향상교육비(연간100만원), 자기계발비(연간60만원)
• 포상 : 우수사원 포상, 인센티브(성과에 따라 지급)
• 금융 : 직원대출제도
• 휴가 : 연차, 산전후휴가, 배우자출산휴가, 육아휴직, 보건휴가, 경조휴가, 공무휴가, 경조사 지원
• 환경 : 전층 회의실(PT가능), 층별 공기청정기, 사내카페테리아(음료 무료 제공), 코로나19대응(재택근무규정)
• 기타 : 리조트 회원권"
피에트,"마감일
상시",앱 프론트엔드 개발자 경력 채용,크로스플랫폼 앱개발자,"• 경력 : 4년 이상
• Flutter에 대한 개발 경험 혹은 경험이 없더라도 새로운 기술 습득에 대한 거부감이 없으신 분
• 원활하게 협업할 수 있는 커뮤니케이션 역량을 보유하신 분
• 주어진 문제를 적극적으로 해결하려는 자세를 가지고 계신 분
• 앱 출시 혹은 그에 준하는 경험이 있으신 분","• Flutter App 개발 및 출시 경험이 있으신 분
• AOS & IOS 네이티브 환경에 대한 이해도를 보유하신 분
• 헬스케어 및 커머스에 대한 개발 경험이 있으신 분
• UX/UI 설계 및 개발에 관심이 많으신 분
• 헬스케어 개발 경험이 있으신 분 
• 평소 운동에 관심이 있으신 분","경력
경력 4~10년","Flutter
Android OS
iOS",https://www.jumpit.co.kr/position/17901,"• 중식 지원 : 식권대장 지급(12,000원)
• 간식류 제공 (스낵바) / 커피머신 (네스프레소 & 원하는 캡슐 구매 가능)
• 업무용 노트북 제공
• 자유로운 연차사용 : 업무에 방해만 되지 않는다면 날짜만 통보, 사유 기재나 컨펌 불필요
• 수평 문화와 모든 구성원 `님` 호칭 문화
• 생일 도서선물"
파마브로스,"마감일
2023-08-31",앱 개발자 (플러터-Flutter),크로스플랫폼 앱개발자,"• Flutter를 이용한 어플리케이션 개발 경험 3년 이상
• 3년 이상의 네이티브 앱(Android, IOS) 개발 및 유지 보수 경험이 있으신 분
• 안정적이고 퍼포먼스 높은 앱을 개발하기 위해 지속적으로 학습하시는 분
• 사용자 대상의 서비스 설계,개발, 런칭 및 운영 경험이 있으신 분","• 프로젝트를 처음부터 끝까지 참여하고 운영까지 경험해 본 분
• Android 또는 iOS 환경에 대한 높은 이해도를 보유하신 분
• 스타트업 유경험자 우대
• 웹 서비스, 플랫폼 서비스에 대한 이해","경력
경력 3~9년","iOS
Android OS
Flutter",https://www.jumpit.co.kr/position/17968,"• 자유로운 연차 / 반차
• 자사 브랜드 직원 할인
• 유연 근무제 (8-10)
• 상시 건강상담 및 맞춤 처방
• 노타이, 자율복장
• 경조사 지원
• 다양한 간식, 커피, 음료등 제공
• 생일자 케이크 및 조기퇴근
• 최적의 업무환경 제공
• 업무관련 도서,교육지원
• 장기근속자 포상
• 매월 마지막 금요일 조기 퇴근"
에픽코퍼레이션,"마감일
상시",[에픽원] Flutter(플러터) 앱 개발자,크로스플랫폼 앱개발자,"• 모바일 클라이언트 개발 경력 3년 이상 (React Native 또는 네이티브(iOS, Android) 등)
 - 최소 1년 이상의 Flutter 사용 경험
• 모바일 UX/UI에 대한 이해도와 관심이 높은 분
• Github 및 Bitbucket을 이용한 버전관리 경험
• MVVM 등 디자인 패턴에 대한 익숙한 분
• 데이터 연동 경험(Restful API, GraphQL 등)
• Sketch, Figma, XD 등을 사용하는 디자이너와 협업 경험
• Firebase를 사용한 Auth 및 FCM 개발 경험
• 문제 해결 능력 및 원활한 커뮤니케이션 능력","• Readable 한 코드 작성 역량
• 개발한 앱을 스토어에 배포 및 상용화 경험 있으신 분
• Bloc, GetX, Provider 등 상태관리 패턴에 익숙하신 분
• Notion, Jira 등의 협력툴을 이용한 여러 팀원과 협업 경험","경력
경력 3~10년","Flutter
Dart
Hasura
GraphQL
React Native
Android OS
iOS
GitHub
Bitbucket
Sketch",https://www.jumpit.co.kr/position/16882,"• 성과에 따른 분기별 인센티브 및 연봉 협상.
• 100배 이상 불어날 EPIC 의 스톡옵션 (*우수 성과 대상자에게 지급)
• 점심/저녁 식대 지원
• 자유로운 연차, 반차 제도
• 매 3/5/7년마다 리프레시 휴가 & 휴가비 제공
• 스낵바, 커피/음료 등 무제한 지원"
에픽코퍼레이션,"마감일
상시",[에픽원] Flutter(플러터) 앱 개발자,크로스플랫폼 앱개발자,"• 모바일 클라이언트 개발 경력 3년 이상 (React Native 또는 네이티브(iOS, Android) 등)
 - 최소 1년 이상의 Flutter 사용 경험
• 모바일 UX/UI에 대한 이해도와 관심이 높은 분
• Github 및 Bitbucket을 이용한 버전관리 경험
• MVVM 등 디자인 패턴에 대한 익숙한 분
• 데이터 연동 경험(Restful API, GraphQL 등)
• Sketch, Figma, XD 등을 사용하는 디자이너와 협업 경험
• Firebase를 사용한 Auth 및 FCM 개발 경험
• 문제 해결 능력 및 원활한 커뮤니케이션 능력","• Readable 한 코드 작성 역량
• 개발한 앱을 스토어에 배포 및 상용화 경험 있으신 분
• Bloc, GetX, Provider 등 상태관리 패턴에 익숙하신 분
• Notion, Jira 등의 협력툴을 이용한 여러 팀원과 협업 경험","경력
경력 3~10년","Flutter
Dart
Hasura
GraphQL
React Native
Android OS
iOS
GitHub
Bitbucket
Sketch",https://www.jumpit.co.kr/position/16882,"• 성과에 따른 분기별 인센티브 및 연봉 협상.
• 100배 이상 불어날 EPIC 의 스톡옵션 (*우수 성과 대상자에게 지급)
• 점심/저녁 식대 지원
• 자유로운 연차, 반차 제도
• 매 3/5/7년마다 리프레시 휴가 & 휴가비 제공
• 스낵바, 커피/음료 등 무제한 지원"
