회사명,지원기간,공고명,직무내용,자격요건,우대조건,경력조건,기술 스택,출처 URL,복지
렌딧,"마감일
2023-07-31",Senior Back-end Engineer,서버/백엔드 개발자,"• 관련 업무 경력 3년 이상
• Kotlin, Java 기반 웹 어플리케이션 프레임워크(SpringBoot, SpringFramework 등) 를 이용한 개발/운영 경험이 있으신 분
• ORM(JPA, Hiberate 등) 에 대한 이해도가 있으신 분
• 데이터 저장/분석 처리 시스템의 운영/구축 경험이 있으신 분
• 새로운 기술에 대한 관심과 도전의식이 있는 분
• 기술 스택: https://stackshare.io/lendit/lendit","• AWS를 활용한 서비스 개발/운영 경험이 있으신 분
• 알고리즘, 성능최적화, 분산 처리 등에 관심이 많으신 분
• 기술을 통한 금융 혁신에 도전하고 싶으신 분
• 컴퓨터공학/과학 또는 그에 준하는 학부 전공하신 분","경력
경력 3~20년","Kotlin
Java
Spring Boot
Spring Framework
AWS
Spring Data JPA
NoSql",https://www.jumpit.co.kr/position/14158,"[개발자의 성장을 돕는 활동]
• 개인성장을 위한 도서 구입, 온라인 강의 수강 무제한 지원
• github PR(Pull Request)을 이용한 적극적인 코드리뷰
• confluence를 이용해 문서화 장려
 
[혜택 및 복지]
렌딧맨 오피스 라이프 
• 유연한 근무환경, 워라밸 존중
• 테크핀개발그룹 재택 근무 : 주1회 그룹 전체 출근
• 유연근무제, 시차근무제 도입

가족 & 라이프스타일 저격 베네핏
• 근속 3년마다 리프레시(refresh) 휴가
• 휴가와 별개로 쓰는 오아시스 제도 - 매월 1회 3시간 늦게 출근 or 3시간 일찍 퇴근
• 매년 종합건강검진 지원 - 본인 및 배우자
• 단체 건강보험 가입 - 본인, 배우자, 자녀, 부모님
• 가족 경조사 땐 경조 휴가 및 경조금
• 명절마다 백화점 상품권 지급
• 장기 근속을 권장하는 입사 N주년 축하 이벤트
 
함께 성장에 진심, 업스킬링 베네핏 
• 개인 성장을 위한 강의, 세미나 및 컨퍼런스 지원
• 업무와 관련한 도서 구입비 지원
• 전사적인 PDR(Performance Development Review) 및 PRL(Performance Review for Leader)를 통해 적극적인 회고와 피드백 루프 구현"
이마고웍스,"마감일
상시",클라우드 back-end 파트 개발자 (전문연구요원 가능),서버/백엔드 개발자,"• 컴퓨터 공학 또는 관련 학과 전공하신 분
• 타 직군과 같이 문제를 정의하고 해결책을 찾아 나갈 수 있는 협업 능력 보유하신 분
• 소프트 스킬의 중요성을 이해하고 존중하며 따르는 분
• 올바른 인성과 긍정적이고 단단한 멘탈을 갖추신 분
• Node.js 웹 어플리케이션 개발 경험이 있으신 분
• NoSQL에 대한 이해와 개발 역량이 있으신 분
• OOP, FP 등 기본적인 프로그래밍 이해가 있으신 분
• 기본적인 CS에 대한 이해가 있으신 분
• 서비스 고도화 및 성능 최적화 경험이 있으신 분","• Spring 또는 Nest.js 개발 경험이 있으신 분
• 대용량 트래픽 / 고가용성 서비스 운영 경험이 있으신 분
• Azure, AWS, Google Cloud 등의 클라우드 환경에서 서비스 운영 경험하신 분
• 리눅스 시스템 경험이 있으신 분
• Git, Jira, Confluence와 같은 도구를 활용한 협업이 익숙하신 분
• 네트워크 및 보안에 대한 이해가 있으신 분
• 논-블로킹, 비동기 프로그래밍에 대한 이해가 있으신 분
• 단위/통합 테스트 작성이 익숙하신 분
• DDD, TDD, Clean Code에 관심 있으신 분
• 안정적인 서비스 설계 역량이 있으신 분

[개발환경]
• 주요 기술 스택: TypeScript, Node.js, Nest.js, Fastify, MongoDB, Azure
• 업무 도구: Git, Azure DevOps, Webstorm/VSCode
• CI/CD: Azure DevOps
• Monitoring: DataDog","경력
경력 1~7년","JavaScript
Git
NoSql
ExpressJS
Node.js
Jira
AZURE
AWS",https://www.jumpit.co.kr/position/4466,"직원이 편해야 회사가 잘된다!
• 수평적인 조직 문화
• 자율 출퇴근제 운영
• 자유 복장 (반바지, 모자, 슬리퍼 등등 모두 OK!)
• 신사역 도보 3분 거리 
• 듀오백, 듀얼 모니터, 모니터암 등 제공 
 
아낌없이 주는 회사!
• 점심 식대 지원 / (필요시) 저녁 식대 지원
• 맛있는 스낵, 쿠키, 음료 등 간식 무한 제공
• 커피 무한 제공
• 입사 시 Welcome Kit 지급
• 업무에 필요한 사무용품 제공
• 생일 선물로 상품권 및 오후반차 지급
• 입사기념일 선물 지급
• 입사 후 당해 유급휴가 선부여
• 경조사 휴가 지급
• 장기 근속 휴가 제공 
• 명절선물 지급
• 임차료 및 교통비 일부 지원
 
Work Life Balance!
• 팀원의 성장은 팀의 성장! 도서, 온라인 강의, 화상 영어 교육 등 자기 계발 지원!
• 스포츠, 문화 생활 등 사내 동아리 활동 지원
• 팀웍 향상을 위한 팀별 컬쳐 데이 운영
• 건강검진 지원"
피플펀드컴퍼니,"마감일
상시",백엔드 엔지니어 (Kotlin/Java),서버/백엔드 개발자,"• Java 또는 Kotlin을 이용한 웹 애플리케이션 개발 경험이 3년 이상 있는 분
• Web Framework(Spring Boot, Ktor)를 이용해서 Web Application 개발, 운영을 해보신 분
• RDBMS 및 Transaction에 대한 이해도가 있으신 분
• REST API 디자인에 대한 좋은 직관이 있으신 분
• 유저가 겪는 문제점을 찾고 기술로 해결하는데 관심 있는 분","• AWS, Azure, GCP 등과 같은 클라우드 환경에서 개발 경험이 있으신 분
• Cache, MQ, gRPC, NoSql 시스템을 이용하여 대용량 트래픽에 대한 성능 개선 경험을 보유하신 분
• 대용량 데이터 배치 시스템 개발/운영 경험을 보유하신 분
• Microservice 아키텍처를 효율적으로 운영해본 경험이 있으신 분
• Docker, Terraform 또는 CircleCI와 같은 DevOps 중심 기술 사용 경험이 있으신 분
• TDD 방법론을 이해하고, 이를 기반한 개발 경험을 보유하신 분
• 금융/핀테크 시스템 개발 경험이 있으신 분","경력
경력 3~10년","Kotlin
Java
Spring Boot
REST API
Docker",https://www.jumpit.co.kr/position/4229,"[Support & Refresh]
• 시차출퇴근제를 운영하고 있어 출근시간을 유연하게 조정할 수 있어요.
• 일주일에 최대 3일까지 집중 업무를 위한 재택 근무가 가능해요.
• 점심 시간은 자유롭게 지정해서 사용할 수 있어요.
• 야근 후 퇴근 시 택시비를 전액 지원해요.
• 입사 첫 날, 환영하는 마음을 담은 웰컴 키트를 제공해요.
• 강남역에서 도보 2분 거리! 사무실이 역과 바로 연결되어 있어요.
• 안마의자, 휴게실/수면실, 게이밍 공간 등 휴식을 위한 다양한 공간이 준비되어 있어요.
• 의자계의 에르메스, 사무용 의자의 끝판왕이라 불리는 허먼밀러 의자를 구비했어요.

[Healthy to be Wealthy]
• 점심 식대 만 원, 야근 시 저녁 식대 만 원을 지급해요.
• 그래놀라, 견과류, 탄산수, 우유 등 건강한 간식을 상시 비치해요.
• 매주 수요일 오후는 ‘해피아워’로, 맛있고 건강한 간식을 랜덤으로 제공해요.
• 피플러와 가족의 건강 관리를 위해 연 1회 종합건강검진을 전액/할인 지원해요.

[Family-Oriented]
• 가족에게 중요한 일이 생기면, 유연·단축 근무를 활용할 수 있어요.
• 생일을 맞은 피플러에게 유급 반차와 상품권을 선물로 드려요.
• 결혼 시 유급 휴가 2주, 축하금, 축하 화환을 지급해요.
• 경조사 종류에 따라 유급 휴가 및 경조금, 화환을 제공해요.
• 설, 추석 명절 각각에 상품권을 선물로 드려요.
• 본인 및 배우자 출산 시 유급 휴가, 재택 근무 등이 가능해요.

[Good Time with Good People]
• 2주에 한 번 랜덤으로 모여 서로를 알아가는 점심 식사를 해요.
• 신규 입사자를 위한 짝꿍(buddy)을 매칭해주고, 안정적인 적응을 돕고 있어요.
• 팀 빌딩을 위한 회식비를 지원해요.
• 취미를 함께 즐길 수 있도록 사내 동호회 활동을 지원해요.

[Growth for Next Step]
• 무제한 도서 지원 제도를 운영해요.
• 신규입사자들이 피플펀드에 대해 더 깊이 알 수 있도록 NJT(New Joiner Training)를 진행해요.
• 업무와 밀접한 연관이 있는 외부 교육 참석을 지원해요.
• 피플러가 가진 다양한 스킬 및 재능을 공유하는 사내 클래스를 운영해요.

피플펀드 일상이 궁금하다면?
https://pf-recruit.oopy.io/3a619869-d3d0-49eb-af71-0d3a0ccb7c9c"
엠투클라우드,"마감일
상시",백엔드 개발자 채용,서버/백엔드 개발자,"• 웹 애플리케이션 개발, 운영 경험자로서 실무 2년차 이상 또는 그에 준하는 역량을 보유한 분
• javascript 기반의 설계 및 개발 능력이 있으신 분
• MySQL(Maria DB) 등의 RDBMS 경험이 있으신 분
• 데이터베이스 테이블 설계 능력이 있으신 분
• MVC 프레임워크 기반의 웹 서비스나 API 개발 경험이 있으신 분
• 해외여행 및 근무에 결격사유가 없는 자","• Cloud(NCP, AWS등) 시스템 하에서 개발경험이 있는 분
• 빌드/테스트/배포 자동화 경험이 있으신 분
• HTTP, RESTful API 시스템에 대한 경험이 있으신 분
• 통신 서비스에 대한 이해가 있으신 분","경력
경력 2~6년","Node.js
AngularJS
REST API
AWS
JavaScript
MySQL
MariaDB
RDB
Spring MVC",https://www.jumpit.co.kr/position/13386,"팀원들의 성장을 위해 노력하는 엠투클라우드입니다.

• 9~10시의 자유로운 출근시간
• 패밀리데이: 매달 둘째/넷째주 금요일 4시 퇴근
• 8호선 문정역에서 바로 이어지는 접근성
• 자유로운 복장으로 자율성 보장
• 자유로운 연차 분할 사용(1일, 0.5일 모두 가능)
• 각종 경조사에 따른 경비 지원 및 유급휴가 제공
• 직급 없이 '매니저'로 소통하는 수평적 조직문화
• 업무에 필요한 장비, 노트북, 워크숍, 팀 활동 비용 지원
• 회식 및 야근 강요 없음(부득이한 야근시 식비 및 교통비 지원)
• 다양한 간식 및 커피 제공
• 청년내일채움공제 지원 (해당하시는 분)

※ 해당 복지 및 혜택은 기업 사정에 의해 변경될 수 있음을 알려드립니다."
아이투맥스,"마감일
2023-07-31",[부산] Java 개발자(2년 이상),서버/백엔드 개발자,"• Java 개발 경력(2년 이상)
• 경영정보시스템(ERP, 그룹웨어)에 관한 지식","• ERP, 그룹웨어 개발 경험","경력
경력 2~20년","Java
ERP
javascript
mssql
mysql
spring framework",https://www.jumpit.co.kr/position/17416,"[당신의 성장이 곧 우리의 성장]
• 교육비 지원
• 자격증 취득 지원
• 도서구입비 지원

[사람이 가장 소중한 회사]
• 장기근속자 포상
• 각종 경조사 지원
• 통 큰! 결혼지원금
• 프리미엄 건강검진 제공

[일도 휴식도 제대로 하는 회사]
• 법정연차 외 추가휴가 5일 부여
• 월 1회 Family Day(조기퇴근) 실시
• 자유로운 연차사용 장려

[소소한 기쁨을 사랑하는 회사]
• 각종 Day 이벤트
• 생일 및 결혼기념일 지원
• 가족 이벤트 지원(출산, 입학, 수능 등)
• 웰컴키트 지급

[당신을 위한 근무환경]
• 7시 ~ 10시 자유로운 출근
• 무제한 스낵바 & 고급 커피머신
• 최신 노트북 & 듀얼모니터 지급
• 카페형 바 테이블"
마키나락스,"마감일
상시",Backend Engineer (MLOps 제품개발),서버/백엔드 개발자,"• 상용화 서비스를 개발 및 운영하신 경험이 있으신 분
• Java Spring 프레임워크 또는 Python 기반 백엔드 서버 개발 경험이 있으신 분
• REST API 설계 및 WebSocket 에 대한 지식을 갖추신 분
• RDB(MySQL, PostgreSQL 등) 사용 경험이 있으신 분","• 서비스 인프라 구축 및 서비스 모니터링 경험이 있으신 분
• AWS, Azure, GCP 등 상용 클라우드 플랫폼 사용 경험
• 개발문화에 대한 관심, 유닛테스트/코드리뷰/Scrum/TDD 등 경험","경력
경력 5~10년","REST API
RDB
Python
MySQL
Java
Spring
WebSocket
PostgreSQL
AWS
AZURE",https://www.jumpit.co.kr/position/6866,"마키나락스는...

#'자율'적인 근무환경을 지향합니다.
• 무제한 휴가제도
• 유연한 재택근무
• Core Time(10시~4시)을 제외한 자유로운 출퇴근

#'몰입'할 수 있는 환경을 지원합니다.
• 최신 사양 랩탑 지원 (맥북 프로 16인치)
• 최신 사양 모니터 지원 (32인지 4k 모니터)
• 스탠딩 데스크 지원
• 점심 및 저녁 식사 지원
• 다양한 간식와 음료 구비된 스낵바 제공
• 3년 근속 시 한달살기 지원
• 전문연구요원 복무 만료 시 특별휴가 5일 부여
• 연 1회 종합검진 지원 (30만원 상당)

#'성장'을 지원합니다.
• 업무 관련 도서 구매 지원
• 업무 관련 강의 수강 지원
• 사내 스터디 활동 지원
• 리디셀렉트 구독 지원

#’소통의 힘’과 '팀이 가지는 시너지'를 믿습니다.
• 모두 ‘님’ 호칭으로 수평적인 문화
• 매주 1회 팀 티타임 지원
• 1on1 티타임 지원
• 월 1회 랜덤 런치 지원
• 사내 소모임 활동 지원
• 매월 칭찬더하기 진행"
아이오트러스트,"마감일
상시",[IoTrust] 디센트 백엔드 개발,서버/백엔드 개발자,"이러한 분을 찾고 있어요!

• 5년 이상의 백엔드 경력은 필수예요.
• 학력, 연령 전부 무관하고 블록체인 경험이 없어도 괜찮아요.
• Node.js(Typescript 기반) 환경 또는 다른 언어를 이용한 Rest 서버 구축 경험이 있는 분이 필요해요.
• Nest.js 및 Prisma를 이용한 서버개발 경험이 있는 분을 찾아요.
• 기본적인 Linux 기반의 운영체제, DB 구성 및 운용에 대한 경험, MSA에 대한 이해가 있는 분이면 좋겠어요.","이러한 분이면 더욱 좋아요!

• AWS의 기능들을 다양하게 사용한 경험이 있는 분이면 좋아요.
• NoSQL 기반의 DB를 운용한 경험이 있는 분이면 더욱 좋아요.
• 블록체인 노드 운영, 블록체인 Contract 작성, CI 구축 경험이 있는 분이면 환영해요.
• DevOps 엔지니어 경험이 있는 분이면 더욱 환영해요.","경력
경력 5~20년","Node.js
TypeScript
NestJS
Prisma
MSA
Slack
AWS
GitHub
NoSql",https://www.jumpit.co.kr/position/11323,"【몰입지원】
• 08~11시 자율시차출퇴근 (1분 단위)
• 연차/반차/반반차 (2시간 단위)
• 온보딩 교육 운영
• 수습기간 버디 운영
• 업무 집중공간 (스탠딩데스크)
• 스낵바 (커피/음료/시리얼/라면 등)
• 최신형 업무장비 (노트북/맥북/듀얼모니터 등)

【성장지원】
• 유료 소프트웨어 지원
• 도서관 운영 (도서 무제한)
• 소모임 운영 (독서/그로스해킹 등)
• 스터디 운영 (테크쉐어/Meet-up 등)
• 교육 참가 지원 (학회/포럼/세미나/컨퍼런스 등)
• 정기 구독 지원 (직무/업계/학술/경영/기술/콘텐츠 등)

【휴식지원】
• 경조휴가
• 백신휴가
• 생리휴가
• 건강검진휴가 (2시간)
• 가족돌봄휴가
• 모성보호휴가 (배우자출산/산전후/난임치료/태아검진 등)
• 육아휴직 및 근로시간단축 (임신기/육아기)

【기타지원】
• 점심 큐레이션 도시락비 지원 (50%)
• 야근식비 지원 (100%)
• 퇴직연금 DB형 및 DC형 (선택)
• 사내 직원추천 포상
• 라운지 휴게공간
• 경조비 및 화환
• 명절 선물
• 타운홀 미팅
• 워크숍"
미디어로그,"마감일
상시",미디어로그(LG그룹) NW솔루션개발 경력 채용,서버/백엔드 개발자,"• Java
• Spring Boot
• MS-SQL or Oracle
• 실시간/배치 처리 기능 개발 경험","• GIS기반 시스템 개발 경험자
• MSSQL Procedure 경험자
• Network Programming 경험자
• PM/PL 업무 경험자
• 데이터모델링(데이터 및 데이터베이스 설계) 가능자","경력
경력 5~12년","Java
MSSQL
Spring Boot
Oracle",https://www.jumpit.co.kr/position/14065,"• 통신비 지원
- U+유모바일 음성무제한 요금제 지원

• 멀티 복지포인트 제공 (年 100만 포인트)

• 자녀 학비 지원
- 유치원부터 대학교까지 학자금 전액 지원 (자녀 수 제한 없음)
- 초등학교/중학교/고등학교 입학 선물 제공

• 그룹사 제품 할인
- LG그룹사 제품 할인
- LG 계열사 Family Card 할인

• 경조사 지원
- 결혼 축하금 (100만원)/ 축의 화환 제공
- 출산 축하 선물 지급
- 부모님 환갑 또는 칠순 축하금 지원
- 조의금 및 장례물품 지원
- 경조휴가 제공

• 기념일 지원
- 임직원 생일 기념 선물 제공

• 의료비
- 임직원/배우자/자녀/부모 의료비 지원(연간 150만원)

• 단체상해보험 가입
- 임직원/배우자 단체 상해보험 가입(암 진단금 3,000만원 등)

• 종합 건강검진
- 임직원/배우자 정기적 종합 검진 실시

• 휴가 제도
- 연차 외 Refresh 휴가 5일 제공
- 장기근속자 포상금 및 휴가 부여
- LG그룹 창립기념일 휴가

• 휴양 시설
- 리조트 및 콘도 임직원 할인가에 사용(한화콘도/대명콘도)"
코보시스,"마감일
상시",시니어 서버개발자(JAVA),서버/백엔드 개발자,"• Java, SpringBoot
• Mybatis/JPA
• Jenkins, AWS Deploy
• JET Brains
• Java기반의 백엔드 개발 경험이 7년 이상 또는 그에 준하는 경력을 가지신 분
• 관계형 데이터베이스 사용 경험이 풍부하신 분
• 클라우드 환경에서 서비스 구축 경험이 풍부하신 분
• 대용량 트래픽, 안정화를 고려한 서버 설계 및 개발이 가능하신 분
• HTTP 통신에 대한 이해 및 RESTful 기반의 설계 및 구현 경험이 풍부하신 분
• MSA 개념에 대한 이해 및 경험이 풍부하신 분
• 비지니스를 잘 이해하고 적정 스펙을 빠르게 구현하실 수 있는 분","• 긍정적인 마인드와 유연한 커뮤니케이션 능력을 갖추신 분
• 스타트업 경험이 있으신 분
• 결제 및 정산, 포인트 개발 경험이 많으신 분
• 다양한 환경에서의 Failover 처리에 대한 경험이 많으신 분
• Git-flow를 사용한 소스관리 경험이 풍부하신 분
• 스스로 업무에 필요하다 생각되는 것을 구현해서 공유해 주실 수 있는 분
• 내가 만든 서비스에 대해 자발적으로 지속적인 관심과 개선을 꾸준히 진행하실 수 있는 분","경력
경력 7~15년","Java
Spring Boot
Jenkins
MariaDB
MySQL
Mybatis
Linux
Apache Tomcat
AWS",https://www.jumpit.co.kr/position/13096,"• 매월 중식 식권대장 15만포인트 지급
• 매월 팀빌딩비 인당 5만원 지급
• 생일 축하금과 명절 선물 지급
• 각종 경조금 및 경조휴가 제공
• 자기계발을 위한 사내 도서관 운영
• 카페테리아 제공(네스프레소 캡슐커피/간식/음료)
• 연차수당, 퇴직금 지급
• 연봉 외 성과급 지급
• 웰컴 사무용품 지원
• 자유로운 연차 사용
• 장기근속자 포상
• 내일채움공제 지원"
넛지헬스케어,"마감일
상시",[캐시워크] 백엔드/서버 개발자,서버/백엔드 개발자,"• 백엔드 개발 경력 3년 이상이신 분
• Node.js로 상용 서비스 배포해 본 경험이 있는 분 
• AWS 사용 경험 (AMI, EC2, S3, DynamoDB 등)이 있는 분 
• 비즈니스 요구 사항에 따른 RDBMS, NoSQL, Cache 설계 경험이 있는 분 
• 상용에서 RESTful API 혹은 GraphQL을 설계한 경험이 있는 분 
• 팀 단위에서 Git 사용 경험이 있는 분 
• 유연하고 효과적인 커뮤니케이션 능력이 있는 분","• 모바일 B2C 서비스 개발 경력이 있는 분
• Typescript 사용 경험이 있는 분
• 코드 리뷰 경험이 있는 분 
• 테스트 케이스 작성 경험이 있는 분 
• Microservice Architecture(MSA) 경험이 있는 분 
• 주도적인 스터디 참여자 
• DevOps, CI/CD 경험이 있는 분
• 컴퓨터/시스템공학 관련 전공자","경력
경력 3~10년","Node.js
NoSql
Cachet
AWS
REST API
Git
TypeScript
graphql",https://www.jumpit.co.kr/position/11982,"• 프리미엄 프라이데이 운영 (매월 마지막 주 금요일 오전 근무만)
• 죠샌드위치 역삼키토선생점 직원 할인가 제공 (50% 할인)
• 식대 지급 및 복지포인트 제공
• 스낵바 (음료, 스낵 등이 무한 제공)
• 생일 당일 선물 선택 및 오후 반차 제공
• 창립기념일 특별 휴가 제공 (매년 7월 27일)
• 자유로운 연차 사용 분위기 ⇒ 미사용 연차는 수당으로 지급
• 강남 유명 피부과 제휴 (모든 시술 50% 할인 혜택 제공)
• 자유 복장, 회식 및 야근 강요 없음
• 쾌적한 사무실 환경 (신사옥 이전)
• 경조 휴가 및 경조사비 지원
• 장기근속자 포상 Refresh휴가 지급 (만 3년, 5년, 7년)
• 개발에 필요한 최신형 개인 장비 제공 (맥북 프로 M1, 듀얼 모니터 등)
• 해외 컨퍼런스 지원 (참가비/항공료/숙박비용 등)
-＞ 백엔드 개발자 : AWS re:Invent
-＞ 웹 프론트엔드 개발자 : Facebook F8
-＞ 안드로이드 개발자 : Google I/O
-＞ iOS 개발자 : WWDC"
몰로코,"마감일
상시",[MOLOCO] 시니어 백엔드 소프트웨어 개발자,서버/백엔드 개발자,"• Data structure 및 알고리즘을 활용한 수준급의 문제해결 역량
• 최소 1개 이상의 프로그래밍 언어를 통한 소프트웨어 개발 기술 (개발언어 무관)","• 클라우드 및 빅데이터 플랫폼 경험 (AWS, GCE, Dateflow, Spark 등)
• 분산시스템 환경 문제 진단 기술
• 대용량 데이터 및 실시간 이벤트 스트리밍 처리 경험
• 시스템 디자인 구현 경험","경력
경력 10~20년","Google Cloud Platform
Google Cloud Bigtable
Google BigQuery
Go
Google Cloud Dataflow
AWS
Spark",https://www.jumpit.co.kr/position/4908,"• 입사자 주식 무상 지급(RSU)
• 직원 중심, 데이터 중심의 실리콘밸리식 조직 문화
• 무제한 휴가, 자율 출퇴근, 자율 재택근무 등 직원의 워라밸을 배려한 제도 운영
• 자기계발비, 체력단련비, 교통비 별도 지원
• 무료 스낵바/커피머신/음료코너 제공 및 와인셀러 구비
• 격주 TGIF 이벤트, 다양한 사내 클럽 활동 등"
스튜디오갈릴레이,"마감일
상시",[스튜디오 G] 백엔드 개발자,서버/백엔드 개발자,"• Web Application Server 개발 경력 3년 이상
• Spring boot 프레임워크 개발 경력자
• RDBMS 설계에 대한 이해 및 개발 가능자
• MariaDB 연동 프로그래밍 가능자
• 리눅스 시스템, 네트워크에 대한 기본적인 이해 및 경험
• RestAPI 기반의 Interface 설계 및 구축 가능한 분","• Python 개발 가능자
• Elasticserach 경험자
• 정보처리기사 등 관련 자격증
• 레거시를 수정하는 일에 대한 두려움이 없고, 신기술에 관심이 많으신 분","경력
경력 3~10년","Spring Boot
MariaDB
REST API
Linux
RDB
Python
Elasticsearch",https://www.jumpit.co.kr/position/8102,"• 자기 계발 지원
- 국내·외 석/박사 학위 과정 선발 지원
- 외부 세미나/컨퍼런스 등 참가비 지원
- 도서 구입 지원

• 업무 환경
- 자유복장
- 최신 PC (또는 노트북), 듀얼 모니터 등 장비
- 다과 및 고급 커피 제공 

• 연차/휴가
- 유연한 연차/반차 사용
- 장기근속휴가 제공

• 기타
- 경조휴가 및 경조금, 임직원 종합검진 제공
- 각자의 위치에서 최고의 전문가인 뛰어난 동료들"
