회사명,지원기간,공고명,직무내용,자격요건,우대조건,경력조건,기술 스택,출처 URL,복지
앤서스랩코리아,"마감일
상시",[Plus] Project Manager for Software Development(개발PM),개발 PM,"• 개발 PM 경력이 3년 이상 또는 그에 준하는 경력이 있는 분 
• 새로운 분야에 대한 학습에 두려움 없이 즐겁게 할 수 있는 성향을 지닌 분 
• 웹 사이트 개발 및 론칭을 지속적으로 유지 관리한 경험 3년 이상인 분 
• Jira/Confluence 활용이 가능한 분","• 해외향 상용 서비스 개발 및 운영 경험이 있는 분
• Fluency in English (Written, Reading) 
• Paypal 등 해외 PG 서비스에 대한 이해도가 높은 분","경력
경력 3~10년","Jira
Confluence
PayPal",https://www.jumpit.co.kr/position/14826,"[구성원분들의 삶을 든든하게 지원해드려요]
[Benefit]
• 💳Life Style에 맞추어 사용할 수 있는 복지포인트를 지원해 드려요.(연 250만원)
• 🍱 회돈회산 점심, 저녁을 일일 최대 30,000원까지 지원해 드려요.
• ☕매일 아침 조식 서비스와 스낵바 & 음료를 무제한으로 이용하실 수 있어요.
• 💌1년에 한번 오는 생일, 축하의 마음을 담아 상품권 15만원을 드려요.
• 🍖명절엔 역시 고기! 최고급 투뿔 AA++ 한우를!! 집 앞까지 배송해 드려요.
• 💻업무를 위해 필요한 최신형 장비를 지원해 드려요.
• 👨‍👧‍👧와글와글~ 조직 활성화를 위한 비용을 매월 지원해 드려요.(월 11만원 + α)
• 💑🏻일과 동료를 알아가는 시간! 워크샵 비용을 1인당 연 40만원을 지원해 드려요.
• 🤹🏻‍♂️동료들과 함께하는 슬기로운 취미 생활을 지원해 드려요.(동호회 1인, 월 최대 10만원)
• 🤼‍♀️알고보니 내 친구가 인재?! 사내 인재추천시 추천금을 최대 1,500만원 까지 지급해 드려요.
• ⏱️시간 단위 연차 제도로 자유롭게 연차를 사용해요! 남은 연차는 모두 수당으로 지급해 드려요.
• 📚성장을 위한 교육비 연 200만원을 지원해 드려요.
• 📖직무와 관련된 도서비를 무제한으로 지원해 드려요.
• 👩‍💻직무 도서 외 e-book 서비스를 지원해 드려요.(Feat. 밀리의 서재)
• 📑단체상해보험을 지원해 드려요.(본인 + 가족 1인 지원)
• 🏣매년 100만원 상당의 대학병원 검진 & 각종 예방 접종을 지원해 드려요.
 (본인 + 최대 가족 2인 검진 지원)
• 💊전문 심리 상담 서비스를 지원해 드려요.(1인, 연간 최대 5회 상담 지원)
• 🚛이사하는 날 이사 휴가를 지원해 드려요.
• 🎎인생의 기쁨과 슬픔을 함께 나누어요. 각종 경조사 비용을 지원해 드려요.
• 🚖안전한 귀가를 위해 저녁 11시 이후 퇴근 시 택시비를 전액 지원해 드려요.
• 🚗장거리 출·퇴근을 위한 주차비를 지원해 드려요.
• 🎁환영하는 마음을 가득 담아 Welcome Kit 를 지급해 드려요.
※ 각종 복리후생 제도는 구성원들의 니즈에 따라 변경될 수 있습니다.

#지원 응답이 빠른 기업 #인센티브 #유연근무제 #맛있는간식냠냠 
#맥북으로개발 #수평적 조직 #자유복장 #반바지/슬리퍼OK #도서구입비지원 #택시비지원"
한국네트웍스,"마감일
상시",MES 개발 PM/PL,개발 PM,"• 스마트팩토리, MES, POP 프로젝트 개발 경력 5년 이상(Java, C#) 
• 프로젝트 PM/PL 경험 보유자
• 해외 여행의 결격사유가 없는 자
• 남성의 경우, 병역 필 또는 면제자","• PM의 경우, 프레젠테이션 스킬 우수자 우대","경력
경력 5~20년","Java
C#
MES
MSSQL",https://www.jumpit.co.kr/position/6332,"[생활편의] 
• 조식제공, 중식제공, 통근버스, 사내 동호회 운영, 건강검진, 휴양시설 지원
 
[사내시설]
• 사내헬스장, 웰니스센터, 샤워실, 사내식당, 사내도서관, 휴게실, 카페테리아, 주차장, 여성전용휴게실
 
[교육·연수]
• 신입사원 교육(OJT), 직무능력향상교육, 리더십 강화 교육, 사이버 연수원 운영, 자격증 취득 지원
 
[보상·지원]
• 자녀 학자금, 출산축하금, 주택자금대출, 자사·자회사·계열사 제품 할인, 생일자 상품권, 교육비, 도서구입비, 명절선물, 퇴직금, 각종 경조금, 장기근속자 포상, 우수사원 표창/포상, 인센티브제, 휴일수당, 직책수당, 야간교통비 
 
[휴무·휴가·행사]
• 주5일근무, 연차, 반차, 경조휴가, 포상휴가, 산전 후 휴가, 육아휴직, 출산휴가, 보건휴가, 창립일 휴무, 노동절 휴무, 워크샵"
어반엘티,"마감일
상시",플랫폼 서비스 개발 팀장,개발 PM,"• SW 개발 경력 5년 이상
• 웹 프론트엔드, 백엔드, 클라우드, 모바일 개발에 전반적인 이해와 경험
• 5인 이상 규모 팀의 리더 경험
• 성능 최적화, 운영 비용 최소화 등 효율성 관점의 개발 활동에 대한 이해
• 코치 마인드 및 후배 양성 경험","• 개발이 즐겁고, 실력만큼 겸손하고 적극적인 협업에 거부감이 없으신 분
• 다른 개발 환경과, 프로그래밍 언어를 배울 수 있는 흥미와 능력
• Agile, TDD 등 SW 개발 방법론 적용 경험
• 직접 팀 빌딩을 수행한 경험","경력
경력 5~10년","SW
Java
iOS
Android OS
C#",https://www.jumpit.co.kr/position/7234,"• 생일 반차, 프로젝트 휴가, 장기근속 휴가 제공
• 교육비지원 (IT분야 고급 교육 및 자격증 응시 지원) 
• 자기계발비, 점심식대, 조직문화 활성화 비용, 야근 식대, 교통비 지원"
애자일,"마감일
상시",클라우드(SaaS) HR 솔루션 개발 및 운영,개발 PM,"• UI개발(HTML5, 자바, 자바스크립트) 5년 이상
• Spring 기반의 개발 경험
• 오라클 DB 개발 경험","• 자기주도적 업무를 지향하시는 분
• 새로움에 도전하며, 조직문화를 함께 만들어 나갈 분
• RPA, 빅데이터에 관심이 많은 분","경력
경력 5~15년","Java
JavaScript
Orcad
Spring
Spring MVC
Apache Tomcat",https://www.jumpit.co.kr/position/2899,"• 개발자의 고된 근무환경을 탈피하고, 법정근무시간을 준수합니다.
• 자율출퇴근(시차출퇴근)제를 시행하여 출퇴근 시간에 대한 부담을 줄여줍니다.
• 자기주도적인 근무환경을 조성하여 개인의 역량을 마음껏 발휘할 수 있도록 합니다."
아이디정보시스템,"마감일
상시",소프트웨어 프로그램 개발자,개발 PM,"• 전문대졸이상
• 경력 5년 이상 (과장 차장급)
• 35~50세","• 컴퓨터/시스템공학 전공자
• 스마트공장 MES / WMS 구축 경험자
• C# 닷넷 프레임워크, MSSQL, 오라클, WCF/WPF, 안드로이드 유경험자
• 정보처리기사 자격증 소유자","경력
경력 5~20년","C#
MSSQL
Oracle
Android Studio",https://www.jumpit.co.kr/position/117,"• 급여제도 : 퇴직연금, 상여금, 장기근속자포상, 우사사원포상, 퇴직금, 야근수당, 휴일(특근)수당, 직책수당, 4대보험 
• 교육/생활 : 우수사원시상식, 저녁식사제공, 사내동호회 운영, 사우회(경조사회), 음료제공 
• 지원금/보험 : 직원대출제도, 각종 경조사 지원, 본인학자금, 통신비 지원 
• 근무환경 : 휴게실, 회의실, 노트북제공, 사무용품지급 
• 선물 : 명절선물/귀향비지급 
• 조직문화 : 자유복장 
• 리프레시 : 연차, 경조휴가, 근로자의날 휴무, 포상휴가, 산전후휴가, 육아휴직, 남성출산휴가 
• 출퇴근 : 차량유류비지급, 주차장제공, 주차비지원, 회사차량지원"
디케이아이테크놀로지,"마감일
상시",IT부문 경력사원 수시채용 (개발 PM),개발 PM,"• 개발 PM 경력 3년이상
• Java, Jsp, Spring, Framework 경험
• 분석/설계/개발 경험","• 분석/설계 가능자
• 전산계열 전공자
• 정보처리기사 자격보유자
• 공공수행경력 우대","경력
경력 3~9년","Java
JavaScript
Spring
Spring Framework
JSP
jQuery",https://www.jumpit.co.kr/position/12163,"• 유연근무제
• 간식제공
• 장기근속포상제도
• 인력추천제도
• 고급사양 노트북 지급
• 도서비 및 자기개발 지원
• 여가지원
• 경조사 지원
• 청년내일채움공제"
딥브레인에이아이,"마감일
상시","개발 PM, PL",개발 PM,"• 학력 : 대졸이상
• 경력 5년 이상
• Node.js, Next.js 경험
• 금융권 업무와 프로젝트에 대한 이해와 경험","• Agile 방법론에 대한 이해와 경험
• 클라우드 기반 서비스의 개발 및 운영 경험
• 데이터베이스 설계 및 성능 최적화에 대한 이해
• MongoDB, AWS, React.js에 대한 이해와 경험","경력
경력 5~10년","Node.js
Next.js
MongoDB
AWS
React.js Boilerplate",https://www.jumpit.co.kr/position/17056,"• 자기계발비 매월 5만원 제공
• 의료비지원 매월 5만원 제공
• 패밀리데이 지원금 매월 5만원 제곰
• 문화클럽 지원금 매월 3만원 제공
• 점심 식사 무료 제공
• 원두커피, 간식 무료 제공 (사내 스낵바)"
오케스트로,"마감일
상시",Project Manager(Cloud Solution),개발 PM,"• 관련 업무 경력 3년 이상(개발PM, SW솔루션 기반 납품사업, 기술영업 업무 등 유관업무 일체)
• 고객 및 조직 내외 구성원들과의 커뮤니케이션 능력이 우수하신 분
• 새로운 분야에 대한 호기심이 왕성하고 탐구정신이 투철하신 분
• 주인의식을 갖고 모든 업무에 임하실 수 있고, 긍정적이고 능동적/적극적인 태도를 갖추신 분","• PPT, 아래한글 등 문서 작성 늘력이 우수하신 분
• 프리젠테이션 능력이 우수하신 분
• 공공 부문 솔루션 납품 및 SI 프로젝트 경험이 있으신 분","경력
경력 3~10년","AWS
SW
Confluence
Jira",https://www.jumpit.co.kr/position/12815,"• 자율 출퇴근
매일 매일 편한 시간에 출근하세요(9~10) 
하루 8시간 열심히 근무하신다면 언제든지 퇴근 하셔도 괜찮아요

• 식비 지원
오케스트로는 점심 저녁 식대를 제공해드려요
매일 매일 맛있는 식사로 힐링해 보세요 

• 각종 휴가 지원 
눈치 보지 말고 자유롭게 신청하세요 (연차, 반차, 반반차 운영)
여름휴가(연차 외 최대 3일), 기념일 휴가(본인, 자녀 입학/졸업식 유급)를 제공해드려요

• 개인 장비 지급 (Mac Pro, 모니터 등)
빛나는 성과를 내는데 꼭 필요한 최고급 사양의 업무용 장비를 지원해드려요
필요한 장비, 필요한 소프트웨어는 언제든지 지원해드리니 부담 없이 요청해주세요

• 도서 구입비 지원
개인의 성장이 조직의 성장을 이끈다고 믿어요
새로이 발전하는 기술 트렌드를 익히고 발전시킬 수 있도록 교육비, 도서 구입비를 지원해드려요

• 결혼 장려금 / 출산 장려금 지원
개인의 생활과 직장이 조화를 이루도록 지원해드려요
일생에 가장 축하할 일인 결혼과 출산 장려금을 드려요 

• 자유로운 복장
개인의 개성과 스타일을 존중해요
편하게 입으시고, 눈치 보지 마세요

• 그 외
종합 건강검진, 생일 축하(선물 & 조기 퇴근), 명절 선물 등"
에이펙스이에스씨,"마감일
상시",PM(프로젝트매니저) 정규직 모집(경력),개발 PM,• 경력 12년 이하,"• IT 분야 프로젝트 시작과 마무리 과정을 경험해보신 분
• 프론트엔드 / 백엔드 개발 기본 지식을 보유하신 분
• 애자일(Agile) 소프트웨어 방법론을 이해하시는 분
• 외부 파견 업무 경험 또는 거부감이 없으신 분
• 커뮤니케이션 능력이 우수하신 분","경력
경력 3~12년","React
Golang
Node.js",https://www.jumpit.co.kr/position/14811,"• 오전 8시~10시30분 사이 자율 출퇴근제
• 점심 식대 및 카페 음료 전액 지원!
• 업무 관련 원하는 교육 있을 시 교육(온라인/오프라인) 및 도서 구매 지원! (직원이 성장하면 회사도 성장한다!)
• 눈치 보지 말고 자유로운 연차와 연말 휴가
• 업무 Tool을 이용한 유연한 근무! (Slack, Notion)
• 휴식은 자유롭게 (수면, 보드게임 등)"
에스피에이치,"마감일
상시","개발팀 리더, Web부문 개발전문가, PL, PM",개발 PM,"• 7년 이상의 개발경력 또는 그에 준하는 경험을 갖추신 분 
• AWS, GCP등 Public Cloud 환경에서 개발프로젝트 리딩 경험자 
• Angular, React, Vue.js 등 1개 이상의 Front-End Framework 사용에 능숙하신 분 
• Spring, Spring boot를 이용한 서버 개발 경험 
• RESTful API 연동을 통해 SPA 운영/개발에 경험 있으신 분 
• PostgreSQL, MySQL 등의 RDBMS 사용 경험 및 모델링 가능하신 분 
• 아키텍쳐 설계 및 제안, 코드리뷰, 테스트 등 품질향상을 위해 적극적인 분 
• 팀 단위 협업과 프로젝트 제안, 분석/설계 및 프로젝트 리딩/개발이 가능한 분","• GIS 엔진을 이용하여 개발을 경험해 보신 분
• Cesium 이용하여 개발을 경험해 보신 분
• 새로운 것의 학습에 대해 거부감이 없으신 분","경력
경력 7~15년","AngularJS
Python
SQL
AWS
Spring Framework
GCP
React
Spring Boot
REST API
PostgreSQL",https://www.jumpit.co.kr/position/10059,"• 동종업계 상위의 연봉수준
• 경력직 입사시 샤이닝보너스 1천만원 지급(경력에 따라 차등)
• 매년초 한해의 성과 공유. 실적에 따른 인센티브 9년째 지급

• 근무시간: 아침 출근의 여유와 저녁이 있는 삶을 추구
• 일7시간 근무 : 오전10시 ~ 오후6시, 주35시간 근무(본사근무시)
• 매주 금요일 재택근무(재택은 집이 아니여도 됩니다)
• 매 3년근무시 1개월의 리프레쉬 휴가 지원

• 전직원 체크카드(법인카드) 제공, 기본 월25만원 한도
• 생일자는 30만원한도내 법인카드로 본인의 선물구입
• 자기계발비 연간 120만원 지원, 운동, 외국어 등
• 지방 프로젝트시 1인1실, 실경비지원, 해외출장시 일비 

• 휴가에는 사유를 묻지 않습니다
 구글캘린더에 입력하고 공유 후 자유롭게 사용합니다
• 여름휴가시 100만원의 휴가비를 지원합니다 
• 매년초 해외단체리푸레쉬 여행(푸켓, 세부 등), 코로나ㅠㅠ

• 대학병원급에서 정밀 건강검진(2년마다)
• 4대보험외 24시간 재해와 사고 지원되는 기업보험
• 청년내일채움공제, 재직자 내일채움공제 지원 

• 최신사양의 맥북프로(또는 고사양 노트북)과 듀얼모니터 제공
• 효율적인 Tool로 모두가 업무를 투명하게 처리하고 커뮤니케이션
• 구성원 각자의 전문성과 자율을 중시하고 최대한의 권한을 줍니다"
유비씨,"마감일
상시",전력그리드 개발자,개발 PM,"• 개발경력 5년이상
• 팀/부서 관리 경험자
• 팀원들을 성장 시키는 것을 즐기는 분
• 백엔드 서비스 구축 및 운영 기술/지식 보유
• 서비스 개선 기술/지식(성능 및 속도 이슈)
• Docker를 사용한 서비스 운영 기술/지식","• 4년제대학 이상 전공자
• 석사이상 학력
• 디지털트랜스포메이션의 구현과 적용에 대한 관심이 있고 현장의 생산성 향상에서 보람을 찾는 성격","경력
경력 5~20년","node.js
c#
python
postgresql
influxdb
docker
k8s",https://www.jumpit.co.kr/position/15603,"• 월 2회 주4일제 근무
• 탄력출퇴근제
• 중식대 현금 제공"
아이페이지온,"마감일
상시",App 개발 PM,개발 PM,"• 무선통신(LTE/IMS/PTT 등) 또는 Android or iOS application 개발 지식을 갖추신 분
• Android 또는 iOS Application 개발 프로젝트 PM 또는 개발 PL 경험 5년 이상이신 분","• 통신 관련 프로젝트 PM 수행 경험이 있으신 분
• 대기업 대상 PM 수행 경험이 있으신 분
• 해외 프로젝트 PM 수행 경험이 있으신 분","경력
경력 5~15년","Swift
Android OS
Android SDK
iOS",https://www.jumpit.co.kr/position/12271,"• 아이페이지온은 시차출퇴근제를 운영하고 있어 8~10시 사이에 자유롭게 출근할 수 있어요.
• 스스로 페이스를 조절하며 팀이 원하는 성과를 내면 된답니다 :) 
• 또한, 수평적인 문화를 지향하고 있기에 호칭은 ~님으로 통일하고 있어요. 휴가도 눈치보지 말고 사용하세요. 
• 이 외에도 수많은 복지 제도가 있어요.
• 구성원들의 행복한 생활을 위해 필요한 제도는 마음껏 지원드리고 있답니다.

아이페이지온에 합류하여 무한한 가능성을 보여주세요!"
퍼플아카데미,"마감일
상시",빅데이터 교육기반 사이트 PM (3년이상),개발 PM,"• 웹프로그램에 대한 이해와 개발 능력
• LMS 시스템 개발 경력자
• PHP 사이트 이해도 높은 사람
• 원활한 커뮤니케이션 및 협업 능력","• 관련 학과 전공자 또는 자격증 소지자
• 유관 업무 경력자","경력
경력 3~7년","Python
PHP
JavaScript
SQL
BigData
node.js
react",https://www.jumpit.co.kr/position/14253,"• 성과 상여금지급
• 연차지급
• 목표달성시 인센티브 지급
• 임직원 건강검진 지원
• 경조사비지원
• 명절,창립기념일 선물지급
• 출산,육아휴직
• 생일자 상품권지급
• 장기근속자포상
• 우수사원워크숍
• 유연근무
• 청년내일채움(해당자)
• 당사 상품 직원할인 혜택
• 업무관련 도서 구입비 지원
• 듀얼 모니터 지원
• 간식 및 커피, 음료수 제공"
WATA Inc.,"마감일
상시",[WATA Inc] 개발 기술 총괄 및 시스템 기획자,개발 PM,"• CTO 경험 또는 팀 리드 경력 3년 이상, 개발 총 경력 11년 이상
• B2B 서비스를 시작부터 끝까지 기획하고 출시 해 보신 분
• 비즈니스 요구사항을 이해하고 필요한 시스템 구조와 데이터 모델을 설계한 경험
• Architecture 고도화 및 개발 팀 리딩 경험이 있으신 분
• AWS의 클라우드 환경에서 서비스 개발, 배포 및 운영 경험
• 복잡한 비즈니스 요구사항을 풀어내며 적극적이고 원활한 커뮤니케이션이 가능하신 분
• 외부 연동/제공 API 개발 경험 또는 그에 필요한 기술 이해가 있으신 분
• Git 등의 분산 버전 관리 시스템 이용 경험이 있으신 분","• IOT 플랫폼 관련 경험을 보유하고 열정이 높으신 분
• 플랫폼 개발환경에 대한 이해와 경험이 있으신 분
• Software 전반적인 QA 및 프로젝트 관리 관련 지식이 있으신 분
• 개발팀을 육성한 경험과 관심이 있으신 분
• 좋은 코드, 개발 프로세스에 관심을 가지고 노력하고 계신 분","경력
경력 11~25년","RDB
REST API
C++
Java
AWS
React
SQL",https://www.jumpit.co.kr/position/16415,"• 탄력 근무제 실시(출근 : 8~10시 , 퇴근 5~7시)
• 중식 제공
• 생일 유급 휴가 제공
• 강요 없는 자유로운 회식
• 눈치 보지 않고 휴가/연차 사용
• 자기개발비 지원(도서구입, 온라인 강의, 세미나 참석 등)
• 인재 추천 지원금
• 우리 사주 및 스톡옵션 제공
• 퇴직금, 장기 근속자 포상
• 경조사비 지급, 국책 연구과제 연수수당 지급, 특허 출원 수당 지급"
엠서클,"마감일
상시",Java 설계 및 개발(팀장급),개발 PM,"• JAVA 개발 경험 (10년 이상)
• Spring, Spring Boot 개발 경험
• javascript, jquery, json 활용 경험
• Git을 활용한 형상관리 활용 경험
• 웹서비스에 대한 이해가 높으신 분
• 동료들과 지식공유 및 토론이 자유로운 분
• 리소스 운영, 팀원 모티베이션 관리 등 프로젝트 관리 경험, 코드 리뷰 등 팀원 기술 역량 관리","• 오픈소스 등 다양한 코드 리딩 경험
• 다양한 직군관의 원활한 커뮤니케이션
• 애자일 방식의 개발 경험","경력
경력 10~20년","Spring
Spring Boot
REST API
Java
jQuery
JSON
Git
JavaScript",https://www.jumpit.co.kr/position/17119,"◾ 건강한 엠서클 ◾
• 공유주방 : 식권포인트 내 자유롭게 원하는 음식 구입 후 이용가능합니다.
 (온가솥밥, 부어치킨, 숑숑돈까스, 윤스패밀리, 등)
• 건강증진프로그램 : 힐리언스 코어운동센터의 PT, 클라이밍 등 다양한 프로그램으로 직원의 건강을 생각합니다.
• 사내카페 식음료 할인 : 사내카페의 건강 음료와 베이커리를 할인된 가격 제공합니다.
 (현재 브랜드 가맹점 오픈예정)

◾ 즐거운 엠서클 ◾
• 생일축하, 명절 선물 : 생일자 포인트, 명절 선물 지급합니다.
• 카페테리아 포인트 : 카페테리아 복지포인트를 통해 다양한 복지 혜택제공합니다.
• 퇴직금, 인센티브제 : 퇴직금 제도 및 사업이익 발생 시 부서별 인센티브 제도를 운영합니다.

◾ 따뜻한 엠서클 ◾
• 석식/야간 교통비 : 야근 시 안전하게 귀가할 수 있도록 야근 교통비를 지원합니다.
• 육아휴직/남성 출산휴가/사내 어린이집 : 육아 부담을 덜고 업무에 집중할 수 있도록 지원합니다.
• 자녀 학자금/경조사 : 자녀 교육에 따른 부담을 덜 수 있도록 학자금을 지원합니다.
• 장기근속자, 우수사원 포상 : 장기근속자의 포상, 우수사원을 표창하고 부상을 수여합니다.
• 리프레쉬를 위한 휴가, 휴일 : 리프레쉬 휴가를 통해 재충전의 기회를 제공합니다. (전사휴가 5일)

• 장기근속제도
• 자유로운 휴가 사용
• 우수직원 시상제도
• 사내 어린이집 운영
• 경조금/경조휴가 운영
• 생일선물 지원(포인트)
• 자녀 학자금 지원
• 자유복장, 편안하고 자율적인 업무 환경(스마트오피스/포커스룸)
• 넉넉한 휴게공간과 커피, 음료
• 점심 식대포인트 제공
• 업무장비 지원
• 명절선물 지급
• 직원전용 쇼핑몰 운영
• 휴양시설지원
• 콘도 지원
• 사내 카페 운영
• 사내코어센터이용
• 육아휴직/출산휴가/배우자휴가/가족돌봄휴가/난임치료휴가
• 리프레쉬전사휴가 (5일)
• 도서지원
• 교육 지원(산업체 위탁 교육/사이버연수원)
• CDP제도
• 직무급 제도"
이즈파크,"마감일
상시",웹 솔루션 PM/PL,개발 PM,"• 솔루션 관련 개발 경험 8년 이상
• 개발 PM/PL 유경험",• 협업을 통해 팀워크에 긍정적인 영향력을 발휘 할 수 있으신 분,"경력
경력 8~20년","Java
RDB
SW
SQL",https://www.jumpit.co.kr/position/13026,"• 성과 인센티브 지급
• 업무 통신비 지원
• 종합건강검진 지원(배우자 포함)
• 사외교육 및 자격증 취득 지원
• 명절 선물(백화점 상품권) 지급
• 시차 출퇴근제 시행
• 자유로운 연차 사용/정시 퇴근문화
• 미사용 연차 수당 지급"
알포터,"마감일
2023-07-30",IT 서비스 기획 개발자,개발 PM,"• 개발언어: java, javascript 등
• 플랫폼 Front-End 및 Back-End 개발 경험
• iOS, Android 앱 개발 실무 경험
• 인하우스 프로덕트 서비스 기획 경험","• 인터페이스(Open API)개발 경험
• 대용량 트래픽이나 데이터 처리 및 분석 경험
• 물류, 렌탈 업계 근무 경험 또는 이해도가 높은 분
• 협업에 필요한 오픈 마인드 및 원활한 커뮤니케이션 가능한 분","경력
경력 5~6년","Java
JavaScript
iOS
Android OS",https://www.jumpit.co.kr/position/16958,"• 유연한 휴가제도
• 장기근속자 포상
• 주차장 제공 
• 구내식당
• 스낵바, 탕비실 간식 무한제공"
그라운드컨트롤,"마감일
상시",CTO/개발리드,개발 PM,"개발팀 빌딩의 리드 개발자 또는 관리자 역할이 가능하시거나 스텝업을 희망하시는 분을 찾습니다.

• 웹/앱 프로젝트 개발 경력 8년 이상 (독립적이고 주도적인 개발 및 배포)
• 리드 개발자 역량 (개발팀 구축 및 주니어 관리/양성)
• 논리적 사고 및 커뮤니케이션 능력 (문제 발견 및 해결)
• 새로운 기술을 배우고 적용하는 경험을 즐기며 함께 성장하고 싶으신 분 (다양한 분야 섭렵)","• 풀스택 이력
• 신규 서비스 플랫폼의 기획/설계/개발/운영 사이클 경험
• 개발팀 리드/운영 이력 또는 역량
• 기술과 부동산/금융의 접목(프롭텍/핀텍)에 관심
• 기획/디자인/운영 등 다양한 직군과 협업 역량
• 다양한 문제에 창의적인 접근과 해법 제시/시도를 즐기시는 분
• PM 이력 또는 겸직 기회 희망
• 컴퓨터공학, 소프트웨어 등 관련 학과 전공 또는 자격증 소유
• 해외여행 결격사유 無","경력
경력 8~15년","Blockchain
AI/인공지능
MachineLearning",https://www.jumpit.co.kr/position/17610,"• 자유로운 탄력근무제 (출근 0800-1000; 주 5일, 법정근로 40시간 기준)
• 자유로운 연차 사용 + 하기휴가 (5일/년)
• 자유로운 조직생활 (No 직급호칭, 단체회식, 복장제한 등)
• 업무 관련 장비 및 교육 지원
• 스톡옵션/우리사주 기회 (협의사항)"
델레오코리아,"마감일
상시",[플랫폼개발팀] 플랫폼개발팀 팀장,개발 PM,"• 학력: 초대졸 이상
• 10년 이상의 Java 기반 애플리케이션 개발 경험
• 5년 이상의 Spring/Spring Boot 프레임워크를 이용한 개발 경험
• MSA 기반 아키첵처 설계 및 개발 경험
• JPA/Hibernate 개발 경험
• Kafka, Redis를 이용한 개발 및 운영 경험
• Git, Jira, Notion 등을 이용한 협업이 가능하신 분","• 애자일 방법론 경험
• 개발팀 리딩 경험이 있으신 분
• 대용량 트래픽 서비스의 개발을 경험하신 분
• 이커머스 및 물류 관련 시스템 개발 경험이 있으신 분
• AWS, EKS, RDS 등 클라우드 환경에서 개발을 경험 하신 분","경력
경력 10~20년","MSA
Java
Hibernate
Kafka
Redis
Git
Jira
Notion
AWS",https://www.jumpit.co.kr/position/16739,"1. 생활
• 분단위 시차출퇴근제(8:30~10:00/17:30~19:00)
• 자유로운 복장, 연차사용
• 야근식대 및 교통비 지원
• 종합건강검진 지원
• 국가건강검진 반차 지원
• 경조사비 및 경조휴가 지원
• 간식업체 운용
• 명절선물 제공
• Tech직군: 맥북, 그램 + 피벗모니터 + 와이드모니터/일반직군: 그램, 울트라북 + 모니터 제공
• 웰컴박스 제공 (텀블러, 후드집업, 노트커버 등)
• 리프레쉬 휴가 제공(3년 근속 시 5일, 5년 근속 시 10일)
• 정부정책사업(휴가비지원사업, 청년내일채움공제, 중소기업소득세감면 등) 운용

2. 교육
• 외부 세미나 참석 지원
• 외부 직무교육 강의 지원
• 커리어 관련 도서 구매 지원

3. 문화
• 매월 Snack day
• 코웍빌딩워크숍
• 생일축하금 지원
• 팀원들과의 소통을 위한 티타임, 런치 타임 비용 월 1회 제공

[복지제도를 개선해 나아가기 위한 끊임없는 노력을 하고있습니다.]"
이에이트,"마감일
상시","디지털트윈 응용서비스 개발 이행(사업관리, Java, C/C++, .NET)",개발 PM,"• 대졸(4년제) 이상
• 경력 10년 이상(경력기술서 필수, SI 사업 수행경력 필수)
• 한 가지 이상 프로그래밍 언어 유 경험자(Java, C/C++, .NET)","• 능동적인 자세와 활발한 커뮤니케이션 역량 보유자
• 개발 프로젝트 리딩 경험 (경력)
• 공공사업 수행 경험 우대 (PM/PL 또는 Archtect 경력자 우대)
• MSA 클라우드, RestAPI 경험 우대
• Java 개발 경력","경력
경력 10~20년","C
C++
.NET
MSA
REST API
Java",https://www.jumpit.co.kr/position/17161,"하늘에서 일하는 IT 직장인의 하루 https://youtu.be/CKVbalvRkyg

[Health]
• 롯데월드타워 인근 쾌적한 근무 환경
• 운동시설등록비, 임직원 건강검진 제공
• 중석식 제공, 무제한 스낵바

[Culture & Life]
• 장기근속포상휴가, 리프레시 휴가
• 패밀리데이 조기퇴근 및 선물 지급, 생일 선물 지급
• 청년내일채움공제 지원
• 경조휴가 및 경조사비 지원

[Education]
• 교육비 및 도서구입비 지원"
코그넷나인,"마감일
상시","Architect, PL(고급)",개발 PM,"• Java 개발 경험 9년 이상
• 어플리케이션 컴포넌트 정의 및 API 정의 역량 보유
• 데이터 항목 정의 및 ERD 작성 역량 보유
• Cloud Infrastructure / Network에 대한 기본적인 지식 보유
• MSA에 대한 기본적인 이해 보유
• SI 프로젝트 PL 또는 Architect 그룹 참여 경험 보유
• 전자정부 프레임워크 (eGov Framework) 기반 프로젝트 구성 경험
• CI/CD 및 Issue Tracking 환경 구성 경험",• healthcare 관련 개발 경력,"경력
경력 9~15년","java
msa
network",https://www.jumpit.co.kr/position/15492,"• 복지포인트
• 매년 건강검진
• 단체보험
• 자녀학자금(초,중,고)
• 사내 식당 및 카페"
